Pos size,Gene,2394 - mean - Gluc,2394 - var - Gluc,2394 - sd - Gluc,2394 - se - Gluc,2394 - Total - Gluc,2394 - Blank - Gluc,2394 - Not Blank - Gluc,2394 - Blank Removed - Gluc,mean.2394.PennG,2394 - var - PennG,2394 - sd - PennG,2394 - se - PennG,2394 - Total - PennG,2394 - Blank - PennG,2394 - Not Blank - PennG,2394 - Blank Removed - PennG,Value,Df,TDIST,p-value,Significance,Common Name,TIMS-CATEGORY,What to do/What they are,gene,M,locus,Sig
848,SP_1369,1.04,0.02,0.16,0.03,26,0,26,0,0.99,0.02,0.12,0.02,27,0,27,0,0.05,51,1.313,0.19516,,prephenate dehydratase,AMINO ACID METABOLSIM,NO-PHENOTYPE,,,SP_1369,FALSE
476,SP_1370,0.95,0.01,0.09,0.02,22,0,22,0,0.88,0.01,0.12,0.03,21,0,21,0,0.08,41,2.367,0.02274,,shikimate kinase,AMINO ACID METABOLSIM,PHENOTYPED,,,SP_1370,FALSE
1283,SP_1371,0.94,0.01,0.09,0.02,23,0,23,0,0.96,0.01,0.08,0.02,23,0,23,0,-0.02,44,0.877,0.38507,,3-phosphoshikimate 1-carboxyvinyltransferase,AMINO ACID METABOLSIM,PHENOTYPED,,,SP_1371,FALSE
338,SP_1372,0.98,0,0.03,0.02,3,0,3,0,1.02,0,0.01,0,3,0,3,0,-0.04,4,2.068,0.10745,,conserved hypothetical protein,UNKNOWN,NO-PHENOTYPE,,,SP_1372,FALSE
1103,SP_1373,1,0.01,0.08,0.01,28,0,28,0,0.97,0.01,0.12,0.02,26,0,26,0,0.02,52,0.801,0.42677,,prephenate dehydrogenase,AMINO ACID METABOLSIM,PHENOTYPED,,,SP_1373,FALSE
1166,SP_1374,0.99,0.01,0.08,0.02,24,0,24,0,0.95,0.01,0.1,0.02,26,0,26,0,0.04,48,1.606,0.11493,,chorismate synthase,AMINO ACID METABOLSIM,PHENOTYPED,,,SP_1374,FALSE
1067,SP_1375,0.98,0.01,0.07,0.02,16,0,16,0,1.03,0.01,0.12,0.03,17,0,17,0,-0.05,31,1.493,0.14565,,3-dehydroquinate synthase,AMINO ACID METABOLSIM,PHENOTYPED,aroB,,SP_1375,FALSE
854,SP_1376,0.97,0.01,0.09,0.02,15,0,15,0,0.92,0.02,0.14,0.04,15,0,15,0,0.06,28,1.237,0.22618,,shikimate 5-dehydrogenase,AMINO ACID METABOLSIM,PHENOTYPED,aroE,,SP_1376,FALSE
1172,SP_1378,0.99,0.01,0.08,0.02,26,0,26,0,0.96,0.03,0.16,0.03,26,0,26,0,0.03,50,0.751,0.45627,,conserved hypothetical protein,UNKNOWN,PHENOTYPED,,,SP_1378,FALSE
146,SP_1379,1.01,0,0,0,1,0,1,0,1.1,0,0.04,0.03,2,0,2,0,,,,,,hypothetical protein,UNKNOWN,NO-PHENOTYPE,,,SP_1379,FALSE
1661,SP_1380,1.02,0.01,0.09,0.01,58,0,58,0,1,0.01,0.1,0.01,57,0,57,0,0.02,113,1.326,0.18764,,hypothetical protein,UNKNOWN,NO-PHENOTYPE,,,SP_1380,FALSE
749,SP_1381,0.99,0,0.05,0.02,5,0,5,0,1.06,0.01,0.07,0.03,5,0,5,0,-0.07,8,1.746,0.11892,,"ABC transporter, ATP-binding protein",TRANSPORT,NO-PHENOTYPE,,,SP_1381,FALSE
1454,SP_1382,1.01,0,0.07,0.01,37,0,37,0,1.02,0.01,0.09,0.01,37,0,37,0,-0.01,72,0.471,0.63892,,alpha-amylase,CARBOHYDRATE METABOLISM,PHENOTYPED,,,SP_1382,FALSE
2618,SP_1383,,,,,,,,,,,,,,,,,,,,,,alanyl-tRNA synthetase,AMINO ACID METABOLSIM,LIKELYESSENTIAL,alaS,,SP_1383,FALSE
497,SP_1384,0.95,0.05,0.22,0.05,16,1,15,0,0.98,0.07,0.27,0.07,16,2,14,0,-0.02,30,0.278,0.7827,,conserved hypothetical protein,UNKNOWN,NO-PHENOTYPE,,,SP_1384,FALSE
239,SP_1385,1.02,0.02,0.13,0.05,6,0,6,0,1.13,0.01,0.09,0.04,6,0,6,0,-0.11,10,1.623,0.13572,,hypothetical protein,UNKNOWN,VIVO,,,SP_1385,FALSE
1070,SP_1386,1.01,0.01,0.08,0.02,26,0,26,0,1.03,0,0.05,0.01,26,0,26,0,-0.01,50,0.638,0.52628,,"spermidine/putrescine ABC transporter, spermidine/putrescine-binding protein",TRANSPORT,NO-PHENOTYPE,,,SP_1386,FALSE
773,SP_1387,1,0,0.04,0.01,11,0,11,0,0.98,0,0.04,0.01,11,0,11,0,0.02,20,1.122,0.27497,,"spermidine/putrescine ABC transporter, permease protein",TRANSPORT,NO-PHENOTYPE,,,SP_1387,FALSE
827,SP_1388,1.03,0.01,0.07,0.02,14,0,14,0,1.02,0.01,0.07,0.02,14,0,14,0,0.02,26,0.625,0.53743,,"spermidine/putrescine ABC transporter, permease protein",TRANSPORT,NO-PHENOTYPE,,,SP_1388,FALSE
1157,SP_1389,0.88,0,0,0,1,0,1,0,1.07,0,0,0,1,0,1,0,,,,,,"spermidine/putrescine ABC transporter, ATP-binding protein",TRANSPORT,VIVO,,,SP_1389,FALSE
950,SP_1390,1.2,0,0,0,1,0,1,0,1.09,0,0,0,1,0,1,0,,,,,,UDP-N-acetylenolpyruvoylglucosamine reductase,CARBOHYDRATE METABOLISM,VIVO,murB,,SP_1390,FALSE
752,SP_1391,1.04,0.01,0.08,0.01,30,0,30,0,1.04,0.01,0.09,0.02,30,0,30,0,0,58,0.136,0.89241,,conserved hypothetical protein,UNKNOWN,VIVO,,,SP_1391,FALSE
731,SP_1392,1.02,0.01,0.08,0.02,20,0,20,0,1.04,0.01,0.09,0.02,20,0,20,0,-0.02,38,0.737,0.46557,,alpha-acetolactate decarboxylase,VARIOUS METABOLISM AND BIOSYNTHESIS,NO-PHENOTYPE,,,SP_1392,FALSE
1271,SP_1393,1.02,0.01,0.08,0.01,59,0,59,0,1.05,0.01,0.08,0.01,58,0,58,0,-0.03,115,1.794,0.07544,,conserved hypothetical protein,UNKNOWN,PHENOTYPED,,,SP_1393,FALSE
815,SP_1394,0.96,0.01,0.08,0.02,16,0,16,0,0.95,0,0.06,0.02,15,0,15,0,0.01,29,0.345,0.73291,,"amino acid ABC transporter, amino acid-binding protein",TRANSPORT,VIVO,,,SP_1394,FALSE
653,SP_1395,0.99,0.01,0.07,0.02,13,0,13,0,1.05,0.01,0.09,0.02,14,0,14,0,-0.06,25,1.968,0.06025,,putative phosphate transport system regulatory protein PhoU,REGULATOR,VIVO,,,SP_1395,FALSE
758,SP_1396,0.98,0.01,0.08,0.01,28,0,28,0,1.1,0.01,0.07,0.01,28,0,28,0,-0.12,54,6.123,0,,"putative phosphate ABC transporter, ATP-binding protein",TRANSPORT,PHENOTYPED,,,SP_1396,FALSE
803,SP_1397,1,0.01,0.08,0.02,27,0,27,0,1.12,0.01,0.11,0.02,28,0,28,0,-0.13,53,4.912,0.00001,,"putative phosphate ABC transporter, ATP-binding protein",TRANSPORT,PHENOTYPED,,,SP_1397,FALSE
884,SP_1398,0.99,0,0.07,0.02,18,0,18,0,1.09,0,0.07,0.02,18,0,18,0,-0.1,34,4.444,0.00009,,"putative phosphate ABC transporter, permease protein",TRANSPORT,NO-PHENOTYPE,,,SP_1398,FALSE
917,SP_1399,0.99,0,0.05,0.02,13,0,13,0,1.09,0.01,0.07,0.02,15,0,15,0,-0.1,26,4.192,0.00028,,"putative phosphate ABC transporter, permease protein",TRANSPORT,PHENOTYPED,,,SP_1399,FALSE
878,SP_1400,0.99,0.01,0.09,0.01,49,0,49,0,1.12,0.01,0.11,0.01,51,0,51,0,-0.13,98,6.71,0,,"putative phosphate ABC transporter, phosphate-binding protein",TRANSPORT,PHENOTYPED,,,SP_1400,FALSE
191,SP_1401,1,0.01,0.07,0.04,4,0,4,0,1,0.02,0.16,0.08,4,0,4,0,0,6,0.005,0.99642,,hypothetical protein,UNKNOWN,PHENOTYPED,,,SP_1401,FALSE
1304,SP_1402,0.96,0.01,0.09,0.02,13,0,13,0,0.92,0.02,0.15,0.04,13,0,13,0,0.04,24,0.794,0.43507,,NOL1/NOP2/sun family protein,AMINO ACID METABOLSIM,PHENOTYPED,,,SP_1402,FALSE
773,SP_1403,1,0.01,0.08,0.02,15,0,15,0,1.03,0.01,0.07,0.02,15,0,15,0,-0.04,28,1.266,0.21579,,inositol monophosphatase family protein,VARIOUS METABOLISM AND BIOSYNTHESIS,NO-PHENOTYPE,,,SP_1403,FALSE
278,SP_1404,0.99,0,0.01,0.01,2,0,2,0,0.98,0.01,0.12,0.08,2,0,2,0,0.01,2,0.178,0.87503,,conserved hypothetical protein,UNKNOWN,NO-PHENOTYPE,,,SP_1404,FALSE
401,SP_1405,,,,,,,,,,,,,,,,,,,,,,transcriptional regulator,REGULATOR,ESSENTIAL,spxA,,SP_1405,FALSE
617,SP_1406,0.99,0.01,0.12,0.04,10,0,10,0,1,0.01,0.09,0.02,12,0,12,0,-0.01,20,0.176,0.86191,,hypothetical protein,UNKNOWN,PHENOTYPED,,,SP_1406,FALSE
773,SP_1407,0.97,0.01,0.1,0.03,14,0,14,0,0.88,0.02,0.14,0.04,13,0,13,0,0.09,25,2.007,0.05566,,"hydrolase, haloacid dehalogenase-like family",VARIOUS METABOLISM AND BIOSYNTHESIS,PHENOTYPED,,,SP_1407,FALSE
737,SP_1408,0.99,0.02,0.13,0.03,21,0,21,0,1.04,0.02,0.14,0.03,22,0,22,0,-0.05,41,1.149,0.25723,,putative acyl-ACP thioesterase,CELL WALL METABOLISM,VIVO,,,SP_1408,FALSE
1130,SP_1409,1,0.01,0.07,0.01,24,0,24,0,1.03,0.01,0.1,0.02,24,0,24,0,-0.02,46,0.905,0.36993,,putative oxygen-independent coproporphyrinogen III oxidase,VARIOUS METABOLISM AND BIOSYNTHESIS,NO-PHENOTYPE,,,SP_1409,FALSE
389,SP_1410,0.99,0.01,0.08,0.02,14,0,14,0,0.99,0.01,0.07,0.02,14,0,14,0,0,26,0.01,0.9924,,conserved hypothetical protein,UNKNOWN,NO-PHENOTYPE,,,SP_1410,FALSE
383,SP_1411,1.01,0,0,0,1,0,1,0,,,,,,,,,,,,,,conserved hypothetical protein,UNKNOWN,NO-PHENOTYPE,,,SP_1411,FALSE
938,SP_1413,,,,,,,,,,,,,,,,,,,,,,Hpr(Ser) kinase/phosphatase,VARIOUS,ESSENTIAL,,,SP_1413,FALSE
176,SP_1414,,,,,,,,,,,,,,,,,,,,,,ribosomal protein S21,TRANSCRIPTION AND TRANSLATION,REMOVE,,,SP_1414,FALSE
701,SP_1415,1.02,0.01,0.09,0.02,21,0,21,0,1.09,0.02,0.13,0.03,21,0,21,0,-0.07,40,1.946,0.05867,,glucosamine-6-phosphate isomerase,CARBOHYDRATE METABOLISM,PHENOTYPED,,,SP_1415,FALSE
1028,SP_1416,1.02,0,0.05,0.01,26,0,26,0,1.02,0.01,0.1,0.02,26,0,26,0,0.01,50,0.456,0.65053,,S-adenosylmethionine:tRNA ribosyltransferase-isomerase,TRANSCRIPTION AND TRANSLATION,NO-PHENOTYPE,queA,,SP_1416,FALSE
1233,SP_1417,1.02,0.01,0.11,0.01,60,0,60,0,1.01,0.03,0.16,0.02,60,1,59,0,0,118,0.144,0.88591,,"pspC protein, degenerate",,NO-PHENOTYPE,,,SP_1417,FALSE
1346,SP_1418,,,,,,,,,,,,,,,,,,,,,,"IS1380-Spn1, transposase",,REMOVE,,,SP_1418,FALSE
551,SP_1419,1.03,0.01,0.08,0.03,10,0,10,0,1.07,0.01,0.1,0.03,10,0,10,0,-0.04,18,1.06,0.30315,,"acetyltransferase, GNAT family",VARIOUS METABOLISM AND BIOSYNTHESIS,NO-PHENOTYPE,,,SP_1419,FALSE
824,SP_1420,,,,,,,,,,,,,,,,,,,,,,NH(3)-dependent NAD(+) synthetase,VARIOUS METABOLISM AND BIOSYNTHESIS,ESSENTIAL,nadE,,SP_1420,FALSE
1460,SP_1421,,,,,,,,,,,,,,,,,,,,,,nicotinate phosphoribosyltransferase,VARIOUS METABOLISM AND BIOSYNTHESIS,PHENOTYPED,,,SP_1421,FALSE
488,SP_1422,1.02,0,0.07,0.01,37,0,37,0,1.03,0.01,0.08,0.01,37,0,37,0,0,72,0.218,0.82813,,hypothetical protein,UNKNOWN,NO-PHENOTYPE,,,SP_1422,FALSE
239,SP_1423,1.06,0.01,0.09,0.04,6,0,6,0,0.99,0,0.03,0.01,6,0,6,0,0.07,10,1.789,0.10382,,putative transcriptional repressor,REGULATOR,NO-PHENOTYPE,,,SP_1423,FALSE
401,SP_1424,1.01,0.01,0.09,0.01,50,0,50,0,1.06,0.01,0.1,0.01,50,0,50,0,-0.05,98,2.758,0.00694,,hypothetical protein,UNKNOWN,PHENOTYPED,,,SP_1424,FALSE
134,SP_1425,0.97,0,0.01,0.01,2,0,2,0,0.94,0,0.02,0.01,2,0,2,0,0.02,2,1.535,0.26448,,hypothetical protein,UNKNOWN,NO-PHENOTYPE,,,SP_1425,FALSE
734,SP_1426,1.03,0.01,0.11,0.02,28,0,28,0,1.03,0.01,0.11,0.02,28,0,28,0,-0.01,54,0.278,0.78205,,"ABC transporter, ATP-binding protein",TRANSPORT,NO-PHENOTYPE,,,SP_1426,FALSE
725,SP_1427,1.09,0,0.06,0.03,5,0,5,0,1.07,0.01,0.12,0.05,5,0,5,0,0.01,8,0.238,0.81768,,"peptidase, U32 family",UNKNOWN,NO-PHENOTYPE,,,SP_1427,FALSE
311,SP_1428,1.03,0.01,0.07,0.02,22,0,22,0,1.05,0,0.06,0.01,21,0,21,0,-0.02,41,1.012,0.31733,,conserved hypothetical protein,UNKNOWN,NO-PHENOTYPE,,,SP_1428,FALSE
1286,SP_1429,1.02,0,0.06,0.01,22,0,22,0,1.06,0.01,0.1,0.02,21,0,21,0,-0.04,41,1.793,0.08029,,"peptidase, U32 family",UNKNOWN,PHENOTYPED,,,SP_1429,FALSE
557,SP_1430,1.02,0.01,0.09,0.01,52,0,52,0,1.05,0.01,0.1,0.01,52,0,52,0,-0.03,102,1.86,0.06575,,"putative type II restriction endonuclease, authentic point mutation",,Blanc Out,,,SP_1430,FALSE
1190,SP_1431,1.01,0.01,0.07,0.01,58,0,58,0,1.04,0.01,0.08,0.01,58,0,58,0,-0.03,114,1.868,0.06439,,putative type II DNA modification methyltransferase,VARIOUS,PHENOTYPED,,,SP_1431,FALSE
146,SP_1432,0.84,0,0,0,1,0,1,0,0.96,0,0,0,1,0,1,0,,,,,,hypothetical protein,UNKNOWN,NO-PHENOTYPE,,,SP_1432,FALSE
992,SP_1433,1.02,0.01,0.1,0.01,86,0,86,0,1.03,0.01,0.07,0.01,87,0,87,0,-0.01,171,0.828,0.40856,,"transcriptional regulator, AraC family",REGULATOR,VIVO,,,SP_1433,FALSE
1760,SP_1434,1.02,0.01,0.09,0.01,125,0,125,0,1.02,0.01,0.1,0.01,126,0,126,0,0,249,0.388,0.69807,,"ABC transporter, permease/ATP-binding protein",TRANSPORT,PHENOTYPED,,,SP_1434,FALSE
1745,SP_1435,1.02,0.01,0.09,0.01,115,0,115,0,1.02,0.01,0.09,0.01,116,0,116,0,0,229,0.208,0.83562,,"ABC transporter, ATP-binding protein",TRANSPORT,PHENOTYPED,,,SP_1435,FALSE
629,SP_1436,1.02,0.01,0.08,0.01,72,0,72,0,1.02,0.01,0.1,0.01,71,0,71,0,0,141,0.054,0.95692,,hypothetical protein,UNKNOWN,PHENOTYPED,,,SP_1436,FALSE
443,SP_1437,1.02,0,0.06,0.01,39,0,39,0,1.06,0,0.06,0.01,38,0,38,0,-0.04,75,2.781,0.00684,,conserved domain protein,UNKNOWN,NO-PHENOTYPE,,,SP_1437,FALSE
1124,SP_1438,1.03,0.01,0.09,0.01,46,0,46,0,1.02,0.01,0.09,0.01,48,0,48,0,0,92,0.204,0.83891,,"ABC transporter, ATP-binding protein",TRANSPORT,PHENOTYPED,,,SP_1438,FALSE
1346,SP_1439,,,,,,,,,,,,,,,,,,,,,,"IS1380-Spn1, transposase",,REMOVE,,,SP_1439,FALSE
227,SP_1440,,,,,,,,,,,,,,,,,,,,,,"ABC transporter, ATP-binding protein, truncation",TRANSPORT,REMOVE,,,SP_1440,FALSE
1750,SP_1441,1.03,0.01,0.09,0.02,13,0,13,0,1.04,0.01,0.1,0.03,12,0,12,0,0,23,0.069,0.94555,,"IS66 family element, Orf3, degenerate",,REMOVE,,M,SP_1441,FALSE
350,SP_1442,,,,,,,,,,,,,,,,,,,,,,"IS66 family element, Orf2",,REMOVE,,,SP_1442,FALSE
239,SP_1443,,,,,,,,,,,,,,,,,,,,,,"IS66 family element, Orf1",,REMOVE,,,SP_1443,FALSE
1256,SP_1444,,,,,,,,,,,,,,,,,,,,,,"IS1167, transposase",,REMOVE,,,SP_1444,FALSE
1562,SP_1445,0.04,0.02,0.14,0.04,10,9,1,0,0.03,0.01,0.1,0.03,10,9,1,0,0.01,18,0.1,0.92168,,GMP synthase,NUCLEOTIDE METABOLSIM,CORE,guaA,,SP_1445,FALSE
707,SP_1446,1.05,0.01,0.09,0.03,9,0,9,0,0.87,0.01,0.11,0.04,9,0,9,0,0.18,16,3.795,0.00159,,"transcriptional regulator, GntR family",REGULATOR,PHENOTYPED,,,SP_1446,FALSE
896,SP_1447,1.05,0.01,0.11,0.02,25,0,25,0,1.03,0.02,0.13,0.03,25,0,25,0,0.02,48,0.581,0.56424,,membrane protein,UNKNOWN,NO-PHENOTYPE,,,SP_1447,FALSE
935,SP_1448,1,0.01,0.08,0.01,39,0,39,0,0.95,0.01,0.09,0.01,40,0,40,0,0.05,77,2.341,0.0218,,conserved hypothetical protein,UNKNOWN,NO-PHENOTYPE,,,SP_1448,FALSE
725,SP_1449,1.07,0.01,0.09,0.02,29,0,29,0,0.95,0.01,0.09,0.02,28,0,28,0,0.12,55,5.102,0,,C3-degrading proteinase,VARIOUS,PHENOTYPED,,,SP_1449,FALSE
635,SP_1450,1.02,0.01,0.1,0.02,25,0,25,0,1.04,0.01,0.11,0.02,25,0,25,0,-0.02,48,0.835,0.40778,,putative platelet activating factor,VARIOUS,VIVO,,,SP_1450,FALSE
827,SP_1451,1.02,0,0.06,0.03,4,0,4,0,1.06,0,0.05,0.02,4,0,4,0,-0.04,6,1.008,0.35226,,Cof family protein,UNKNOWN,NO-PHENOTYPE,,,SP_1451,FALSE
299,SP_1452,1.01,0.01,0.1,0.03,10,0,10,0,0.97,0,0.06,0.02,8,0,8,0,0.03,16,0.89,0.38669,,hypothetical protein,UNKNOWN,NO-PHENOTYPE,,,SP_1452,FALSE
512,SP_1453,1,0.01,0.09,0.02,32,0,32,0,1.02,0.01,0.08,0.01,32,0,32,0,-0.02,62,0.813,0.4192,,conserved domain protein,UNKNOWN,NO-PHENOTYPE,,,SP_1453,FALSE
122,SP_1454,0.99,0,0.05,0.02,7,0,7,0,0.96,0.02,0.13,0.05,7,0,7,0,0.03,12,0.601,0.55895,,hypothetical protein,UNKNOWN,NO-PHENOTYPE,,,SP_1454,FALSE
191,SP_1455,0.98,0,0.06,0.02,8,0,8,0,1.03,0,0.05,0.02,8,0,8,0,-0.06,14,2.107,0.05367,,hypothetical protein,UNKNOWN,NO-PHENOTYPE,,,SP_1455,FALSE
611,SP_1456,,,,,,,,,,,,,,,,,,,,,,peptide deformylase,TRANSCRIPTION AND TRANSLATION,ESSENTIAL,def,,SP_1456,FALSE
728,SP_1457,0.98,0,0.06,0.01,23,0,23,0,1.01,0.01,0.09,0.02,23,0,23,0,-0.02,44,0.984,0.33039,,"RNA methyltransferase, TrmH family, group 3",TRANSCRIPTION AND TRANSLATION,PHENOTYPED,,,SP_1457,FALSE
911,SP_1458,1.02,0.03,0.17,0.07,6,0,6,0,1.05,0,0.04,0.02,5,0,5,0,-0.03,9,0.434,0.67422,,thioredoxin reductase,NUCLEOTIDE METABOLSIM,NO-PHENOTYPE,,,SP_1458,FALSE
743,SP_1460,1.04,0,0.01,0.01,2,0,2,0,1.01,0,0.03,0.02,2,0,2,0,0.03,2,1.318,0.31812,,"amino acid ABC transporter, ATP-binding protein",TRANSPORT,ESSENTIAL,,,SP_1460,FALSE
800,SP_1461,,,,,,,,,,,,,,,,,,,,,,"amino acid ABC transporter, permease protein",TRANSPORT,ESSENTIAL,,,SP_1461,FALSE
356,SP_1462,1.01,0,0.04,0.02,8,0,8,0,1.04,0,0.07,0.02,8,0,8,0,-0.03,14,0.977,0.34521,,conserved hypothetical protein,UNKNOWN,VIVO,,,SP_1462,FALSE
530,SP_1463,0.99,0.01,0.1,0.02,16,0,16,0,1.08,0.02,0.14,0.04,16,0,16,0,-0.09,30,2.029,0.05145,,methylated-DNA--protein-cysteine S-methyltransferase,TRANSCRIPTION AND TRANSLATION,PHENOTYPED,,,SP_1463,FALSE
494,SP_1464,1.01,0.01,0.09,0.02,19,0,19,0,1.05,0.01,0.12,0.02,25,0,25,0,-0.05,42,1.413,0.165,,"acetyltransferase, GNAT family",VARIOUS METABOLISM AND BIOSYNTHESIS,NO-PHENOTYPE,,,SP_1464,FALSE
446,SP_1465,1.04,0.01,0.07,0.02,11,0,11,0,1.09,0,0.07,0.02,12,0,12,0,-0.05,21,1.778,0.08989,,hypothetical protein,UNKNOWN,VIVO,,,SP_1465,FALSE
581,SP_1467,1.03,0.01,0.08,0.03,11,0,11,0,1.07,0.01,0.11,0.03,11,0,11,0,-0.04,20,1.01,0.32439,,glutamine amidotransferase subunit,VARIOUS METABOLISM AND BIOSYNTHESIS,VIVO,,,SP_1467,FALSE
875,SP_1468,1.05,0.01,0.07,0.03,7,0,7,0,1.1,0,0.06,0.02,7,0,7,0,-0.05,12,1.43,0.17825,,pyridoxine biosynthesis protein,VARIOUS METABOLISM AND BIOSYNTHESIS,NO-PHENOTYPE,,,SP_1468,FALSE
1379,SP_1469,1.01,0.01,0.08,0.02,21,0,21,0,1.07,0.01,0.08,0.02,21,0,21,0,-0.05,40,2.041,0.04787,,NADH oxidase,VARIOUS,PHENOTYPED,,,SP_1469,FALSE
923,SP_1470,0.99,0.01,0.08,0.02,27,0,27,0,1,0.01,0.12,0.02,25,0,25,0,0,50,0.172,0.86443,,putative thiamine biosynthesis protein ApbE,UNKNOWN,PHENOTYPED,,,SP_1470,FALSE
605,SP_1471,1.11,0,0.04,0.02,4,0,4,0,1.09,0.01,0.07,0.04,3,0,3,0,0.02,5,0.439,0.6787,,putative oxidoreductase,UNKNOWN,NO-PHENOTYPE,,,SP_1471,FALSE
1244,SP_1472,1.01,0.01,0.08,0.01,53,0,53,0,1.05,0.01,0.08,0.01,53,0,53,0,-0.04,104,2.435,0.01661,,putative oxidoreductase,UNKNOWN,PHENOTYPED,,,SP_1472,FALSE
257,SP_1473,1,0,0.02,0.01,2,0,2,0,1.02,0,0.01,0.01,2,0,2,0,-0.02,2,1.315,0.319,,conserved hypothetical protein,UNKNOWN,NO-PHENOTYPE,,,SP_1473,FALSE
2036,SP_1474,,,,,,,,,,,,,,,,,,,,,,"glycyl-tRNA synthetase, beta subunit",AMINO ACID METABOLSIM,ESSENTIAL,glyS,,SP_1474,FALSE
917,SP_1475,,,,,,,,,,,,,,,,,,,,,,"glycyl-tRNA synthetase, alpha subunit",AMINO ACID METABOLSIM,ESSENTIAL,glyQ,,SP_1475,FALSE
389,SP_1476,0.95,0.01,0.1,0.02,23,0,23,0,1.05,0.01,0.1,0.02,23,0,23,0,-0.1,44,3.326,0.00178,,hypothetical protein,UNKNOWN,NO-PHENOTYPE,,,SP_1476,FALSE
407,SP_1477,0.92,0.01,0.1,0.05,5,0,5,0,1.11,0.02,0.15,0.07,5,0,5,0,-0.19,8,2.318,0.04907,,hypothetical protein,UNKNOWN,NO-PHENOTYPE,,,SP_1477,FALSE
842,SP_1478,1.08,0.01,0.09,0.03,8,0,8,0,1.07,0.02,0.13,0.05,8,0,8,0,0,14,0.076,0.94072,,"oxidoreductase, aldo/keto reductase family",UNKNOWN,NO-PHENOTYPE,,,SP_1478,FALSE
1391,SP_1479,1.06,0.01,0.08,0.01,29,0,29,0,1.23,0.01,0.1,0.02,29,0,29,0,-0.17,56,7.112,0,,peptidoglycan N-acetylglucosamine deacetylase A,CARBOHYDRATE METABOLISM,PHENOTYPED,,,SP_1479,FALSE
245,SP_1480,,,,,,,,,,,,,,,,,,,,,,hypothetical protein,UNKNOWN,VIVO,,,SP_1480,FALSE
107,SP_1481,1.03,0,0.01,0.01,2,0,2,0,1.01,0,0.01,0,2,0,2,0,0.02,2,1.987,0.18529,,hypothetical protein,UNKNOWN,NO-PHENOTYPE,,,SP_1481,FALSE
977,SP_1482,0.97,0.01,0.1,0.02,20,0,20,0,1.08,0.01,0.09,0.02,22,0,22,0,-0.11,40,3.611,0.00084,,"oxidoreductase, Gfo/Idh/MocA family",UNKNOWN,CORE,,,SP_1482,FALSE
1082,SP_1483,0.82,0.01,0.11,0.04,6,0,6,0,0.93,0.02,0.13,0.05,6,0,6,0,-0.1,10,1.526,0.15808,,"ATP-dependent RNA helicase, DEAD/DEAH box family",TRANSCRIPTION AND TRANSLATION,CORE,,,SP_1483,FALSE
508,SP_1484,,,,,,,,M,,,,,,,,M,,,,,,"transposase family protein, authentic frameshift",,REMOVE,,,SP_1484,FALSE
833,SP_1485,,,,,,,,,,,,,,,,,,,,,,"IS3-Spn1, transposase",,REMOVE,,,SP_1485,FALSE
438,SP_1486,,,,,,,,M,1.11,0,0,0,1,0,1,0,,,,,,"IS3-Spn1, hypothetical protein, degenerate",,REMOVE,,,SP_1486,FALSE
338,SP_1487,,,,,,,,,,,,,,,,,,,,,,hypothetical protein,UNKNOWN,NO-PHENOTYPE,,,SP_1487,FALSE
140,SP_1488,,,,,,,,,,,,,,,,,,,,,,hypothetical protein,UNKNOWN,NO-PHENOTYPE,,,SP_1488,FALSE
1196,SP_1489,,,,,,,,,,,,,,,,,,,,,,translation elongation factor Tu,TRANSCRIPTION AND TRANSLATION,ESSENTIAL,tuf,,SP_1489,FALSE
95,SP_1490,0.97,0,0.05,0.02,4,0,4,0,0.97,0,0.06,0.03,4,0,4,0,0,6,0.076,0.94168,,hypothetical protein,UNKNOWN,NO-PHENOTYPE,,,SP_1490,FALSE
869,SP_1491,0,0,,,1,1,0,0,0,0,,,1,1,0,0,,,,,,putative glycerol uptake facilitator protein,TRANSPORT,CORE,,,SP_1491,FALSE
608,SP_1492,1.01,0,0.05,0.02,10,0,10,0,1.07,0.01,0.09,0.03,10,0,10,0,-0.06,18,1.901,0.07344,,cell wall surface anchor family protein,VARIOUS,NO-PHENOTYPE,,,SP_1492,FALSE
1112,SP_1493,1.05,0.01,0.08,0.01,30,0,30,0,1.03,0.01,0.1,0.02,30,0,30,0,0.02,58,0.748,0.4576,,hypothetical protein,UNKNOWN,NO-PHENOTYPE,,,SP_1493,FALSE
254,SP_1494,1,0,0.07,0.01,27,0,27,0,1.02,0.01,0.08,0.02,27,0,27,0,-0.02,52,1.014,0.31521,,hypothetical protein,UNKNOWN,NO-PHENOTYPE,,,SP_1494,FALSE
242,SP_1495,1.07,0,0.05,0.02,6,0,6,0,1.07,0,0.03,0.01,6,0,6,0,-0.01,10,0.319,0.75622,,hypothetical protein,UNKNOWN,VIVO,,,SP_1495,FALSE
299,SP_1496,1.02,0.01,0.08,0.02,14,0,14,0,1.03,0.01,0.12,0.03,14,0,14,0,-0.01,26,0.382,0.70588,,"transposase, IS630-Spn1 related, Orf2",,REMOVE,,,SP_1496,FALSE
325,SP_1497,1.01,0,0.06,0.02,9,0,9,0,1.03,0.01,0.07,0.02,9,0,9,0,-0.02,16,0.557,0.58529,,"transposase, IS630-Spn1 related, Orf1, authentic frameshift",,REMOVE,,M,SP_1497,FALSE
