Pos size,Gene,mean-2394-Gluc_eII,var-2394-Gluc_eII,sd-2394-Gluc_eII,se-2394-Gluc_eII,gene,Total-2394-Gluc_eII,Blank-2394-Gluc_eII,Not Blank-2394-Gluc_eII,Blank Removed-2394-Gluc_eII,M,locus-2394,mean.2394.Vanc.eIV,var-2394-Vanc_eIV,sd-2394-Vanc_eIV,se-2394-Vanc_eIV,gene,Total-2394-Vanc_eIV,Blank-2394-Vanc_eIV,Not Blank-2394-Vanc_eIV,Blank Removed-2394-Vanc_eIV,M,Value,Df,TDIST,p-value,Significance,Common Name,TIMS-CATEGORY,What to do/What they are,Sig
2609,SP_1344,0.994,0.006,0.079,0.005,,237,0,237,0,,SP_1344,1.081621236,0.015901867,0.126102604,0.008040008,,246,0,246,0,,-0.087,481,9.136,0,,conserved hypothetical protein,UNKNOWN,PHENOTYPED,FALSE
110,SP_1345,0.1,0.1,X,X,,,,,,,SP_1345,0.1,0.1,X,X,,,,,,,,,,,,hypothetical protein,UNKNOWN,NO-PHENOTYPE,FALSE
587,SP_1346,1.002,0.004,0.059,0.013,,21,0,21,0,,SP_1346,1.100569092,0.009817455,0.099083069,0.021621698,,21,0,21,0,,-0.099,40,3.931,0.00033,,putative membrane protein,UNKNOWN,NO-PHENOTYPE,FALSE
143,SP_1347,0.1,0.1,X,X,,,,,,,SP_1347,0.1,0.1,X,X,,,,,,,,,,,,hypothetical protein,UNKNOWN,NO-PHENOTYPE,FALSE
380,SP_1348,0.1,0.1,X,X,,,,,,,SP_1348,0.1,0.1,X,X,,,,,,,,,,,,conserved hypothetical protein,UNKNOWN,NO-PHENOTYPE,FALSE
278,SP_1349,0.1,0.1,X,X,,,,,,,SP_1349,0.1,0.1,X,X,,,,,,,,,,,,hypothetical protein,UNKNOWN,NO-PHENOTYPE,FALSE
254,SP_1350,0.957,0.001,0.026,0.013,,4,0,4,0,,SP_1350,1.047970936,0.090260027,0.300433066,0.122651286,,6,0,6,0,,-0.091,8,0.741,0.4798,,conserved domain protein,UNKNOWN,NO-PHENOTYPE,FALSE
107,SP_1351,1.046,0.002,0.041,0.021,,4,0,4,0,,SP_1351,1.120537166,0.007932798,0.089066258,0.044533129,,4,0,4,0,,-0.075,6,1.521,0.179,,hypothetical protein,UNKNOWN,NO-PHENOTYPE,FALSE
1346,SP_1352,0.1,0.1,X,X,,,,,,,SP_1352,0.1,0.1,X,X,,,,,,,,,,,,"IS1380-Spn1, transposase",,REMOVE,FALSE
107,SP_1353,0.1,0.1,X,X,,,,,,,SP_1353,0.1,0.1,X,X,,,,,,,,,,,,hypothetical protein,UNKNOWN,NO-PHENOTYPE,FALSE
368,SP_1354,0.1,0.1,X,X,rplL,,,,,,SP_1354,0.1,0.1,X,X,rplL,,,,,,,,,,,ribosomal protein L7/L12,TRANSCRIPTION AND TRANSLATION,REMOVE,FALSE
500,SP_1355,0.1,0.1,X,X,rplJ,,,,,,SP_1355,0.1,0.1,X,X,rplJ,,,,,,,,,,,ribosomal protein L10,TRANSCRIPTION AND TRANSLATION,REMOVE,FALSE
1259,SP_1356,1.01,0.003,0.051,0.011,,23,0,23,0,,SP_1356,1.10155667,0.017482343,0.132220813,0.02698946,,24,0,24,0,,-0.092,45,3.165,0.00278,,amidohydrolase family protein,VARIOUS METABOLISM AND BIOSYNTHESIS,PHENOTYPED,FALSE
1790,SP_1357,0.97,0.005,0.073,0.01,,49,0,49,0,,SP_1357,0.997262482,0.020648682,0.143696494,0.020321753,,50,0,50,0,,-0.028,97,1.206,0.2309,,"ABC transporter, permease/ATP-binding protein",TRANSPORT,PHENOTYPED,FALSE
1724,SP_1358,0.984,0.005,0.071,0.01,,47,0,47,0,,SP_1358,1.020974943,0.021035026,0.145034569,0.020933937,,48,0,48,0,,-0.037,93,1.584,0.11648,,"ABC transporter, permease/ATP-binding protein",TRANSPORT,PHENOTYPED,FALSE
938,SP_1359,0.974,0.004,0.063,0.011,,34,0,34,0,,SP_1359,0.953266846,0.034080822,0.184609919,0.03166034,,34,1,33,0,,0.021,66,0.622,0.53584,,peptide methionine sulfoxide reductase,AMINO ACID METABOLSIM,PHENOTYPED,FALSE
869,SP_1360,0.822,0.045,0.212,0.059,,13,1,12,0,,SP_1360,0.685987275,0.029271698,0.171089737,0.045725656,,14,1,13,0,,0.136,25,1.827,0.07961,,homoserine kinase,AMINO ACID METABOLSIM,PHENOTYPED,FALSE
1286,SP_1361,0.826,0.014,0.12,0.033,,13,0,13,0,,SP_1361,0.634860377,0.041234251,0.203062184,0.050765546,,16,1,15,0,,0.192,27,3.155,0.00391,,homoserine dehydrogenase,AMINO ACID METABOLSIM,PHENOTYPED,FALSE
737,SP_1362,0.872,0.006,0.079,0.022,,13,0,13,0,,SP_1362,0.951016978,0.016008101,0.126523124,0.035091201,,13,0,13,0,,-0.079,24,1.911,0.06797,,putative transcriptional regulator MecA,REGULATOR,NO-PHENOTYPE,FALSE
1034,SP_1363,0.796,0.057,0.238,0.097,,6,1,5,0,,SP_1363,0.73601704,0.125226561,0.353873651,0.125113229,,8,3,5,0,,0.06,12,0.377,0.71243,,conserved domain protein,UNKNOWN,LIKELYESSENTIAL,FALSE
1433,SP_1364,1.15,0.018,0.134,0.095,,2,0,2,0,,SP_1364,1.162992709,0.09525858,0.308639887,0.218241357,,2,0,2,0,,-0.013,2,0.056,0.96052,,hypothetical protein,UNKNOWN,LIKELYESSENTIAL,FALSE
986,SP_1365,1.027,0.004,0.063,0.044,,2,0,2,0,,SP_1365,1.096289828,0.017910741,0.133831017,0.09463282,,2,0,2,0,,-0.069,2,0.661,0.57649,,"glycosyl transferase, family 2",UNKNOWN,ESSENTIAL,FALSE
1103,SP_1366,0.1,0.1,X,X,,,,,,,SP_1366,0.1,0.1,X,X,,,,,,,,,,,,"glycosyl transferase, group 1",UNKNOWN,LIKELYESSENTIAL,FALSE
1274,SP_1368,1.007,0.005,0.069,0.012,,36,0,36,0,,SP_1368,1.07234333,0.011458458,0.107044186,0.01736486,,38,0,38,0,,-0.065,72,3.132,0.00251,,psr protein,UNKNOWN,PHENOTYPED,FALSE
848,SP_1369,0.985,0.01,0.102,0.018,,33,0,33,0,,SP_1369,1.075008981,0.02342832,0.153063125,0.027490949,,31,0,31,0,,-0.09,62,2.738,0.00805,,prephenate dehydratase,AMINO ACID METABOLSIM,NO-PHENOTYPE,FALSE
476,SP_1370,0.974,0.007,0.083,0.017,,24,0,24,0,,SP_1370,0.956320947,0.014274815,0.119477256,0.023895451,,25,0,25,0,,0.018,47,0.615,0.54136,,shikimate kinase,AMINO ACID METABOLSIM,PHENOTYPED,FALSE
1283,SP_1371,0.968,0.007,0.081,0.016,,27,0,27,0,,SP_1371,1.005909277,0.010206788,0.101028652,0.019442973,,27,0,27,0,,-0.038,52,1.53,0.13201,,3-phosphoshikimate 1-carboxyvinyltransferase,AMINO ACID METABOLSIM,PHENOTYPED,FALSE
338,SP_1372,0.971,0,0.006,0.004,,3,0,3,0,,SP_1372,1.009220534,0.008108105,0.090045016,0.051987514,,3,0,3,0,,-0.038,4,0.729,0.50632,,conserved hypothetical protein,UNKNOWN,NO-PHENOTYPE,FALSE
1103,SP_1373,1.008,0.004,0.063,0.011,,33,0,33,0,,SP_1373,1.05030184,0.015187564,0.123237835,0.021135114,,34,0,34,0,,-0.042,65,1.753,0.08434,,prephenate dehydrogenase,AMINO ACID METABOLSIM,PHENOTYPED,FALSE
1166,SP_1374,0.977,0.006,0.075,0.013,,35,0,35,0,,SP_1374,1.029591331,0.019251326,0.138749147,0.023124858,,36,0,36,0,,-0.052,69,1.985,0.05117,,chorismate synthase,AMINO ACID METABOLSIM,PHENOTYPED,FALSE
1067,SP_1375,0.974,0.011,0.103,0.024,aroB,19,0,19,0,,SP_1375,1.049473317,0.014748894,0.121445025,0.025892166,aroB,22,0,22,0,,-0.075,39,2.153,0.03759,,3-dehydroquinate synthase,AMINO ACID METABOLSIM,PHENOTYPED,FALSE
854,SP_1376,0.964,0.007,0.087,0.02,aroE,18,0,18,0,,SP_1376,0.965805069,0.031310037,0.176946425,0.041706672,aroE,18,0,18,0,,-0.002,34,0.034,0.9728,,shikimate 5-dehydrogenase,AMINO ACID METABOLSIM,PHENOTYPED,FALSE
677,SP_1377,0.932,0.015,0.121,0.025,aroD,23,0,23,0,,SP_1377,0.911255696,0.012171703,0.110325442,0.022520087,aroD,24,0,24,0,,0.021,45,0.612,0.54378,,3-dehydroquinate dehydratase,AMINO ACID METABOLSIM,PHENOTYPED,FALSE
1172,SP_1378,0.942,0.005,0.07,0.012,,32,0,32,0,,SP_1378,0.992611195,0.032448643,0.180135069,0.031843682,,32,0,32,0,,-0.051,62,1.482,0.14345,,conserved hypothetical protein,UNKNOWN,PHENOTYPED,FALSE
146,SP_1379,1.009,0.001,0.037,0.026,,2,0,2,0,,SP_1379,1.123323425,0.020285782,0.142428164,0.071214082,,4,0,4,0,,-0.114,4,1.502,0.20748,,hypothetical protein,UNKNOWN,NO-PHENOTYPE,FALSE
1661,SP_1380,0.999,0.006,0.076,0.009,,72,0,72,0,,SP_1380,1.061970329,0.016483312,0.12838735,0.015026603,,73,0,73,0,,-0.063,143,3.594,0.00045,,hypothetical protein,UNKNOWN,NO-PHENOTYPE,FALSE
749,SP_1381,0.978,0.005,0.067,0.028,,6,0,6,0,,SP_1381,1.071405287,0.002703218,0.051992476,0.021225839,,6,0,6,0,,-0.093,10,2.684,0.02293,,"ABC transporter, ATP-binding protein",TRANSPORT,NO-PHENOTYPE,FALSE
1454,SP_1382,0.985,0.005,0.073,0.011,,41,0,41,0,,SP_1382,1.058864114,0.007492558,0.086559564,0.013518333,,41,0,41,0,,-0.074,80,4.19,0.00007,,alpha-amylase,CARBOHYDRATE METABOLISM,PHENOTYPED,FALSE
2618,SP_1383,0.1,0.1,X,X,alaS,,,,,,SP_1383,0.1,0.1,X,X,alaS,,,,,,,,,,,alanyl-tRNA synthetase,AMINO ACID METABOLSIM,LIKELYESSENTIAL,FALSE
497,SP_1384,0.971,0.011,0.104,0.023,,21,0,21,0,,SP_1384,0.961324586,0.123635871,0.351618929,0.074965407,,22,2,20,0,,0.01,41,0.128,0.89907,,conserved hypothetical protein,UNKNOWN,NO-PHENOTYPE,FALSE
239,SP_1385,0.996,0.012,0.109,0.041,,7,0,7,0,,SP_1385,1.106141602,0.007862539,0.088670957,0.033514471,,7,0,7,0,,-0.11,12,2.065,0.06126,,hypothetical protein,UNKNOWN,VIVO,FALSE
1070,SP_1386,0.993,0.003,0.051,0.01,,28,0,28,0,,SP_1386,1.066531388,0.013231785,0.115029496,0.021738531,,28,0,28,0,,-0.074,54,3.112,0.00297,,"spermidine/putrescine ABC transporter, spermidine/putrescine-binding protein",TRANSPORT,NO-PHENOTYPE,FALSE
773,SP_1387,0.995,0.005,0.069,0.019,,13,0,13,0,,SP_1387,1.015627026,0.007803471,0.088337255,0.024500346,,13,0,13,0,,-0.021,24,0.67,0.5095,,"spermidine/putrescine ABC transporter, permease protein",TRANSPORT,NO-PHENOTYPE,FALSE
827,SP_1388,0.996,0.004,0.065,0.016,,16,0,16,0,,SP_1388,1.082376864,0.008916756,0.094428579,0.023607145,,16,0,16,0,,-0.086,30,3.011,0.00525,,"spermidine/putrescine ABC transporter, permease protein",TRANSPORT,NO-PHENOTYPE,FALSE
1157,SP_1389,1.062,0.062,0.249,0.176,,2,0,2,0,,SP_1389,1.283843108,0.013138031,0.114621251,0.081049464,,2,0,2,0,,-0.221,2,1.142,0.3717,,"spermidine/putrescine ABC transporter, ATP-binding protein",TRANSPORT,VIVO,FALSE
950,SP_1390,1.054,0,0.016,0.011,murB,2,0,2,0,,SP_1390,1.301200808,0.020569664,0.143421283,0.101414162,murB,2,0,2,0,,-0.247,2,2.418,0.13678,,UDP-N-acetylenolpyruvoylglucosamine reductase,CARBOHYDRATE METABOLISM,VIVO,FALSE
752,SP_1391,0.996,0.004,0.064,0.011,,37,0,37,0,,SP_1391,1.099984252,0.014727351,0.121356296,0.019950852,,37,0,37,0,,-0.104,72,4.624,0.00002,,conserved hypothetical protein,UNKNOWN,VIVO,FALSE
731,SP_1392,1.003,0.004,0.067,0.014,,22,0,22,0,,SP_1392,1.086915872,0.013770945,0.117349669,0.025019033,,22,0,22,0,,-0.084,42,2.909,0.00577,,alpha-acetolactate decarboxylase,VARIOUS METABOLISM AND BIOSYNTHESIS,NO-PHENOTYPE,FALSE
1271,SP_1393,1.005,0.004,0.062,0.008,,68,0,68,0,,SP_1393,1.119209892,0.013306136,0.115352225,0.013787228,,70,0,70,0,,-0.114,136,7.282,0,,conserved hypothetical protein,UNKNOWN,PHENOTYPED,FALSE
815,SP_1394,0.988,0.005,0.067,0.016,,18,0,18,0,,SP_1394,0.952724631,0.003134612,0.055987602,0.013578988,,17,0,17,0,,0.035,33,1.676,0.10314,,"amino acid ABC transporter, amino acid-binding protein",TRANSPORT,VIVO,FALSE
653,SP_1395,0.973,0.007,0.083,0.021,,16,0,16,0,,SP_1395,0.928520605,0.019755423,0.140553986,0.035138497,,16,0,16,0,,0.044,30,1.089,0.28499,,putative phosphate transport system regulatory protein PhoU,REGULATOR,VIVO,FALSE
758,SP_1396,0.96,0.008,0.089,0.016,,32,0,32,0,,SP_1396,1.015092648,0.007728092,0.08790957,0.015303092,,33,0,33,0,,-0.055,63,2.511,0.0146,,"putative phosphate ABC transporter, ATP-binding protein",TRANSPORT,PHENOTYPED,FALSE
803,SP_1397,0.976,0.006,0.08,0.013,,36,0,36,0,,SP_1397,1.052290057,0.013986344,0.118263873,0.019710646,,36,0,36,0,,-0.076,70,3.21,0.002,,"putative phosphate ABC transporter, ATP-binding protein",TRANSPORT,PHENOTYPED,FALSE
884,SP_1398,0.954,0.004,0.062,0.013,,22,0,22,0,,SP_1398,1.01085092,0.009646568,0.098216943,0.020939923,,22,0,22,0,,-0.057,42,2.312,0.02576,,"putative phosphate ABC transporter, permease protein",TRANSPORT,NO-PHENOTYPE,FALSE
917,SP_1399,0.949,0.008,0.087,0.022,,16,0,16,0,,SP_1399,1.025442352,0.013522954,0.116288236,0.0274094,,18,0,18,0,,-0.076,32,2.173,0.03733,,"putative phosphate ABC transporter, permease protein",TRANSPORT,PHENOTYPED,FALSE
878,SP_1400,0.964,0.006,0.075,0.01,,59,0,59,0,,SP_1400,1.061120417,0.019789802,0.140676233,0.017865899,,62,0,62,0,,-0.097,119,4.753,0.00001,,"putative phosphate ABC transporter, phosphate-binding protein",TRANSPORT,PHENOTYPED,FALSE
191,SP_1401,0.962,0.002,0.043,0.022,,4,0,4,0,,SP_1401,1.04077362,0.001137267,0.033723397,0.016861698,,4,0,4,0,,-0.078,6,2.861,0.02878,,hypothetical protein,UNKNOWN,PHENOTYPED,FALSE
1304,SP_1402,0.974,0.008,0.087,0.022,,16,0,16,0,,SP_1402,1.000495755,0.019756823,0.140558967,0.036292169,,15,0,15,0,,-0.026,29,0.621,0.53928,,NOL1/NOP2/sun family protein,AMINO ACID METABOLSIM,PHENOTYPED,FALSE
773,SP_1403,0.975,0.007,0.085,0.021,,17,0,17,0,,SP_1403,1.065085904,0.035294726,0.187868907,0.045564903,,17,1,16,0,,-0.09,32,1.809,0.07991,,inositol monophosphatase family protein,VARIOUS METABOLISM AND BIOSYNTHESIS,NO-PHENOTYPE,FALSE
278,SP_1404,0.961,0.001,0.029,0.02,,2,0,2,0,,SP_1404,0.999735728,0.000659312,0.025677067,0.018156428,,2,0,2,0,,-0.039,2,1.424,0.29034,,conserved hypothetical protein,UNKNOWN,NO-PHENOTYPE,FALSE
401,SP_1405,0.1,0.1,X,X,spxA,,,,,,SP_1405,0.1,0.1,X,X,spxA,,,,,,,,,,,transcriptional regulator,REGULATOR,ESSENTIAL,FALSE
617,SP_1406,1.003,0.006,0.077,0.019,,16,0,16,0,,SP_1406,1.009590735,0.023025112,0.151740279,0.035765527,,18,0,18,0,,-0.007,32,0.165,0.86968,,hypothetical protein,UNKNOWN,PHENOTYPED,FALSE
773,SP_1407,0.995,0.009,0.094,0.021,,19,0,19,0,,SP_1407,0.991184903,0.033405455,0.182771591,0.041930679,,19,0,19,0,,0.003,36,0.073,0.94258,,"hydrolase, haloacid dehalogenase-like family",VARIOUS METABOLISM AND BIOSYNTHESIS,PHENOTYPED,FALSE
737,SP_1408,0.986,0.013,0.115,0.023,,25,0,25,0,,SP_1408,1.083111497,0.043046691,0.207476965,0.041495393,,25,0,25,0,,-0.098,48,2.057,0.04515,,putative acyl-ACP thioesterase,CELL WALL METABOLISM,VIVO,FALSE
1130,SP_1409,0.979,0.008,0.087,0.017,,26,0,26,0,,SP_1409,1.012556082,0.014946787,0.122257055,0.023976581,,26,0,26,0,,-0.033,50,1.124,0.2664,,putative oxygen-independent coproporphyrinogen III oxidase,VARIOUS METABOLISM AND BIOSYNTHESIS,NO-PHENOTYPE,FALSE
389,SP_1410,0.955,0.003,0.058,0.015,,16,0,16,0,,SP_1410,0.987893241,0.00829241,0.091062669,0.022765667,,16,0,16,0,,-0.033,30,1.231,0.22774,,conserved hypothetical protein,UNKNOWN,NO-PHENOTYPE,FALSE
383,SP_1411,0.59,0,0,0,,1,0,1,0,,SP_1411,0.179761538,0.054821287,0.23413946,0.1655616,,2,1,1,0,,,,,,,conserved hypothetical protein,UNKNOWN,NO-PHENOTYPE,FALSE
788,SP_1412,0.787,0.022,0.149,0.022,,48,1,47,0,,SP_1412,0.813656457,0.047305479,0.217498228,0.030758894,,50,1,49,0,,-0.027,96,0.708,0.4809,,prolipoprotein diacylglyceryl transferase,VARIOUS,PHENOTYPED,FALSE
938,SP_1413,0.1,0.1,X,X,,,,,,,SP_1413,0.1,0.1,X,X,,,,,,,,,,,,Hpr(Ser) kinase/phosphatase,VARIOUS,ESSENTIAL,FALSE
176,SP_1414,0.1,0.1,X,X,,,,,,,SP_1414,0.1,0.1,X,X,,,,,,,,,,,,ribosomal protein S21,TRANSCRIPTION AND TRANSLATION,REMOVE,FALSE
701,SP_1415,0.994,0.005,0.074,0.016,,22,0,22,0,,SP_1415,1.061399107,0.013444852,0.11595194,0.024721037,,22,0,22,0,,-0.068,42,2.315,0.02557,,glucosamine-6-phosphate isomerase,CARBOHYDRATE METABOLISM,PHENOTYPED,FALSE
1028,SP_1416,0.997,0.002,0.045,0.008,queA,31,0,31,0,,SP_1416,1.047531601,0.012072541,0.109875117,0.019734154,queA,31,0,31,0,,-0.05,60,2.369,0.02106,,S-adenosylmethionine:tRNA ribosyltransferase-isomerase,TRANSCRIPTION AND TRANSLATION,NO-PHENOTYPE,FALSE
1233,SP_1417,1.004,0.009,0.096,0.012,,68,0,68,0,,SP_1417,1.072602893,0.014496529,0.120401533,0.014390736,,70,0,70,0,,-0.069,136,3.727,0.00028,,"pspC protein, degenerate",,NO-PHENOTYPE,FALSE
1346,SP_1418,0.1,0.1,X,X,,,,,,,SP_1418,0.1,0.1,X,X,,,,,,,,,,,,"IS1380-Spn1, transposase",,REMOVE,FALSE
551,SP_1419,0.993,0.002,0.044,0.013,,12,0,12,0,,SP_1419,1.107252606,0.010346016,0.101715365,0.029362697,,12,0,12,0,,-0.114,22,3.579,0.00167,,"acetyltransferase, GNAT family",VARIOUS METABOLISM AND BIOSYNTHESIS,NO-PHENOTYPE,FALSE
824,SP_1420,0.1,0.1,X,X,nadE,,,,,,SP_1420,0.1,0.1,X,X,nadE,,,,,,,,,,,NH(3)-dependent NAD(+) synthetase,VARIOUS METABOLISM AND BIOSYNTHESIS,ESSENTIAL,FALSE
1460,SP_1421,0.1,0.1,X,X,,,,,,,SP_1421,0.1,0.1,X,X,,,,,,,,,,,,nicotinate phosphoribosyltransferase,VARIOUS METABOLISM AND BIOSYNTHESIS,PHENOTYPED,FALSE
488,SP_1422,0.98,0.004,0.061,0.01,,41,0,41,0,,SP_1422,1.053874374,0.010612507,0.103017022,0.015895872,,42,0,42,0,,-0.074,81,3.968,0.00016,,hypothetical protein,UNKNOWN,NO-PHENOTYPE,FALSE
239,SP_1423,1.003,0.004,0.067,0.024,,8,0,8,0,,SP_1423,1.069075224,0.010308589,0.101531222,0.035896708,,8,0,8,0,,-0.066,14,1.534,0.14735,,putative transcriptional repressor,REGULATOR,NO-PHENOTYPE,FALSE
401,SP_1424,0.966,0.008,0.091,0.012,,59,0,59,0,,SP_1424,1.086039042,0.011147737,0.105582843,0.013863706,,58,0,58,0,,-0.12,115,6.583,0,,hypothetical protein,UNKNOWN,PHENOTYPED,FALSE
134,SP_1425,0.966,0.001,0.024,0.012,,4,0,4,0,,SP_1425,1.004958567,0.000439209,0.020957321,0.01047866,,4,0,4,0,,-0.039,6,2.46,0.0491,,hypothetical protein,UNKNOWN,NO-PHENOTYPE,FALSE
734,SP_1426,1.013,0.007,0.081,0.014,,32,0,32,0,,SP_1426,1.043855486,0.015618022,0.124972084,0.022092152,,32,0,32,0,,-0.031,62,1.168,0.24743,,"ABC transporter, ATP-binding protein",TRANSPORT,NO-PHENOTYPE,FALSE
725,SP_1427,1.017,0.009,0.095,0.034,,8,0,8,0,,SP_1427,1.076992548,0.00700563,0.083699642,0.041849821,,4,0,4,0,,-0.06,10,1.11,0.29302,,"peptidase, U32 family",UNKNOWN,NO-PHENOTYPE,FALSE
311,SP_1428,1.001,0.004,0.064,0.012,,27,0,27,0,,SP_1428,1.063806996,0.005036203,0.070966214,0.013657454,,27,0,27,0,,-0.063,52,3.419,0.00123,,conserved hypothetical protein,UNKNOWN,NO-PHENOTYPE,FALSE
1286,SP_1429,0.999,0.006,0.077,0.015,,25,0,25,0,,SP_1429,1.0414527,0.02245225,0.14984075,0.02996815,,25,0,25,0,,-0.042,48,1.244,0.21942,,"peptidase, U32 family",UNKNOWN,PHENOTYPED,FALSE
557,SP_1430,1.001,0.005,0.07,0.009,,59,0,59,0,,SP_1430,1.072536063,0.011350374,0.106538135,0.013870084,,59,0,59,0,,-0.072,116,4.304,0.00004,,"putative type II restriction endonuclease, authentic point mutation",,Blanc Out,FALSE
1190,SP_1431,0.977,0.004,0.065,0.008,,72,0,72,0,,SP_1431,1.058793143,0.013423783,0.115861051,0.013654356,,72,0,72,0,,-0.082,142,5.239,0,,putative type II DNA modification methyltransferase,VARIOUS,PHENOTYPED,FALSE
146,SP_1432,0.967,0.002,0.042,0.029,,2,0,2,0,,SP_1432,0.966121509,0.005365106,0.073246887,0.05179337,,2,0,2,0,,0.001,2,0.014,0.99037,,hypothetical protein,UNKNOWN,NO-PHENOTYPE,FALSE
992,SP_1433,1.005,0.006,0.079,0.008,,105,0,105,0,,SP_1433,1.062649054,0.011958785,0.10935623,0.010522808,,108,0,108,0,,-0.058,211,4.452,0.00001,,"transcriptional regulator, AraC family",REGULATOR,VIVO,FALSE
1760,SP_1434,1,0.007,0.081,0.007,,149,0,149,0,,SP_1434,1.05527233,0.016319657,0.127748411,0.010396018,,151,0,151,0,,-0.055,298,4.467,0.00001,,"ABC transporter, permease/ATP-binding protein",TRANSPORT,PHENOTYPED,FALSE
1745,SP_1435,1.004,0.007,0.086,0.007,,137,0,137,0,,SP_1435,1.045664952,0.010587888,0.102897465,0.008856004,,135,0,135,0,,-0.041,270,3.591,0.00039,,"ABC transporter, ATP-binding protein",TRANSPORT,PHENOTYPED,FALSE
629,SP_1436,0.996,0.005,0.073,0.008,,85,0,85,0,,SP_1436,1.043781187,0.012414953,0.11142241,0.011945736,,87,0,87,0,,-0.048,170,3.328,0.00107,,hypothetical protein,UNKNOWN,PHENOTYPED,FALSE
443,SP_1437,0.993,0.003,0.058,0.009,,43,0,43,0,,SP_1437,1.07174467,0.007327049,0.085598186,0.012485779,,47,0,47,0,,-0.079,88,5.16,0,,conserved domain protein,UNKNOWN,NO-PHENOTYPE,FALSE
1124,SP_1438,1.004,0.007,0.081,0.011,,53,0,53,0,,SP_1438,1.073020719,0.01211287,0.110058487,0.015117696,,53,0,53,0,,-0.069,104,3.684,0.00037,,"ABC transporter, ATP-binding protein",TRANSPORT,PHENOTYPED,FALSE
1346,SP_1439,0.1,0.1,X,X,,,,,,,SP_1439,0.1,0.1,X,X,,,,,,,,,,,,"IS1380-Spn1, transposase",,REMOVE,FALSE
227,SP_1440,0.1,0.1,X,X,,,,,,,SP_1440,0.1,0.1,X,X,,,,,,,,,,,,"ABC transporter, ATP-binding protein, truncation",TRANSPORT,REMOVE,FALSE
1750,SP_1441,1.006,0.004,0.063,0.015,,19,0,19,0,M,SP_1441,1.062059746,0.019859451,0.140923563,0.033216002,,18,0,18,0,M,-0.056,35,1.554,0.12927,,"IS66 family element, Orf3, degenerate",,REMOVE,FALSE
350,SP_1442,0.1,0.1,X,X,,,,,,,SP_1442,0.1,0.1,X,X,,,,,,,,,,,,"IS66 family element, Orf2",,REMOVE,FALSE
239,SP_1443,0.1,0.1,X,X,,,,,,,SP_1443,0.1,0.1,X,X,,,,,,,,,,,,"IS66 family element, Orf1",,REMOVE,FALSE
1256,SP_1444,0.1,0.1,X,X,,,,,,,SP_1444,0.1,0.1,X,X,,,,,,,,,,,,"IS1167, transposase",,REMOVE,FALSE
1562,SP_1445,0.162,0.051,0.225,0.085,guaA,7,5,2,0,,SP_1445,0.140710909,0.041593376,0.203944542,0.067981514,guaA,9,5,4,0,,0.022,14,0.199,0.84502,,GMP synthase,NUCLEOTIDE METABOLSIM,CORE,FALSE
707,SP_1446,1.025,0.004,0.061,0.015,,16,0,16,0,,SP_1446,1.072425694,0.01846868,0.13589952,0.03397488,,16,0,16,0,,-0.047,30,1.259,0.2178,,"transcriptional regulator, GntR family",REGULATOR,PHENOTYPED,FALSE
896,SP_1447,1.007,0.007,0.084,0.016,,29,0,29,0,,SP_1447,1.083615233,0.023819696,0.154336309,0.028659533,,29,0,29,0,,-0.077,56,2.352,0.0222,,membrane protein,UNKNOWN,NO-PHENOTYPE,FALSE
935,SP_1448,0.974,0.006,0.078,0.012,,42,0,42,0,,SP_1448,1.04008202,0.014758704,0.121485408,0.018109975,,45,0,45,0,,-0.066,85,3.048,0.00307,,conserved hypothetical protein,UNKNOWN,NO-PHENOTYPE,FALSE
725,SP_1449,1.013,0.006,0.077,0.013,,37,0,37,0,,SP_1449,1.092300931,0.019335431,0.139051901,0.023175317,,36,0,36,0,,-0.079,71,2.997,0.00375,,C3-degrading proteinase,VARIOUS,PHENOTYPED,FALSE
635,SP_1450,1.003,0.008,0.09,0.017,,30,0,30,0,,SP_1450,1.063714971,0.018681177,0.136679103,0.024954076,,30,0,30,0,,-0.06,58,2.016,0.04841,,putative platelet activating factor,VARIOUS,VIVO,FALSE
827,SP_1451,1.02,0.004,0.063,0.026,,6,0,6,0,,SP_1451,1.132394849,0.014914163,0.122123556,0.049856733,,6,0,6,0,,-0.113,10,2.007,0.07248,,Cof family protein,UNKNOWN,NO-PHENOTYPE,FALSE
299,SP_1452,0.99,0.006,0.079,0.026,,9,0,9,0,,SP_1452,1.069763497,0.004606357,0.06787015,0.022623383,,9,0,9,0,,-0.08,16,2.315,0.03424,,hypothetical protein,UNKNOWN,NO-PHENOTYPE,FALSE
512,SP_1453,1.015,0.008,0.089,0.014,,39,0,39,0,,SP_1453,1.06304137,0.017851559,0.133609725,0.021125552,,40,0,40,0,,-0.048,77,1.895,0.06181,,conserved domain protein,UNKNOWN,NO-PHENOTYPE,FALSE
122,SP_1454,1.034,0.003,0.051,0.018,,8,0,8,0,,SP_1454,0.980082067,0.004944552,0.07031751,0.024860994,,8,0,8,0,,0.054,14,1.767,0.09904,,hypothetical protein,UNKNOWN,NO-PHENOTYPE,FALSE
191,SP_1455,0.944,0.008,0.087,0.031,,8,0,8,0,,SP_1455,1.013775904,0.013865668,0.117752569,0.04163182,,8,0,8,0,,-0.069,14,1.341,0.20127,,hypothetical protein,UNKNOWN,NO-PHENOTYPE,FALSE
