"","Gene","X","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","X.ExpOut.180706_NS500751_0080_AHJGYHBGX5.Out.Rep.Bams.WT4.NDC20min.a","X.ExpOut.180706_NS500751_0080_AHJGYHBGX5.Out.Rep.Bams.WT4.NDC20min.b","X.ExpOut.180706_NS500751_0080_AHJGYHBGX5.Out.Rep.Bams.WT4.NDC20min.c","X.ExpOut.180706_NS500751_0080_AHJGYHBGX5.Out.Rep.Bams.WT4.LVX20min.a","X.ExpOut.180706_NS500751_0080_AHJGYHBGX5.Out.Rep.Bams.WT4.LVX20min.b","X.ExpOut.180706_NS500751_0080_AHJGYHBGX5.Out.Rep.Bams.WT4.LVX20min.c","D39.old","TIGR4.new","TAIWAN.19F.new","TAIWAN.19F.old","D39.new","GENE.DESCRIPTION","GENE.CATEGORY","Location.Tag","Tag1","Tag2","Tag3","Category1","Category2","Category3","No..of.Categories","Gene.Name","Gene.Description"
"824","SP_2226",908,348.339948892728,0.0663558201846098,0.0917052265052079,0.723577299935479,0.469325281733822,0.828750770990775,343.129847616055,320.392001326814,352.557128949162,344.421041509261,411.800806990909,317.738866964167,"SPD_2053","SP_RS11365","SPT_RS11100","SPT_2244","SPD_RS10770","conserved hypothetical protein","UNKNOWN","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Translation",NA,NA,1,"ybcJ","Ribosome-associated protein YbcJ, S4-like RNA binding protein"
"825","SP_0106",909,198.06703947621,-0.0699745244626181,0.099284079315229,-0.704790989101562,0.480940317017467,0.830121606763282,230.135426497777,207.346925904373,176.953961273334,183.825893122245,172.301592883225,217.838437176307,"SPD_0103","SP_RS00540","SPT_RS00710","SPT_0140","SPD_RS00540","L-serine dehydratase, iron-sulfur-dependent, beta subunit","CARBOHYDRATE METABOLISM","Intracellular","METABOLISM",NA,NA,"Amino acid metabolism",NA,NA,1,"sdaB","L-serine dehydratase, iron-sulfur-dependent, beta subunit (EC 4.3.1.17)"
"826","SP_1941",910,1040.80872103784,0.0528984687721433,0.07509199300552,0.704448858725255,0.481153287996552,0.830121606763282,895.662200423781,1062.50656381506,1096.84440117517,1026.19289786924,1103.59170241706,1060.05456052674,"SPD_1740","SP_RS09755","SPT_RS09435","SPT_1899","SPD_RS09205","competence/damage-inducible protein CinA","VARIOUS","Intracellular","METABOLISM",NA,NA,"Cofactor and vitamin metabolism",NA,NA,1,"","nicotinamide-nucleotide amidase"
"827","SP_0698",911,634.462553446039,0.0540323688925404,0.076888338622319,0.702738150683047,0.482218947671432,0.831046924087978,590.888257224022,631.412390183373,638.925371620511,675.711662081219,642.684941454431,627.15269811268,"SPD_0606","SP_RS03415","n.p","n.p.","SPD_RS03240","hypothetical protein","UNKNOWN","Membrane","ENVIRONMENTAL INFORMATION PROCESSING",NA,NA,"Membrane transport",NA,NA,1,"","ABC2-family transport protein"
"828","SP_0375",912,7269.59692330394,-0.0369507912852793,0.052847005684993,-0.699203120523671,0.484425100721639,0.831348045164984,6973.51808130877,7656.02166241825,7479.34414939275,7315.66452683748,7194.45301083908,6998.58010902734,"SPD_0343","SP_RS01835","SPT_RS02115","SPT_0418","SPD_RS01825","6-phosphogluconate dehydrogenase, decarboxylating","CARBOHYDRATE METABOLISM","Intracellular","METABOLISM",NA,NA,"Carbohydrate metabolism",NA,NA,1,"gnd","6-phosphogluconate dehydrogenase, decarboxylating (EC 1.1.1.44)"
"829","SP_0760",913,196.705530744852,0.0699472441141819,0.100134005406884,0.698536364644145,0.484841824316741,0.831348045164984,222.87890404064,177.474911155438,164.796818895777,175.745634083905,207.623419424287,231.713496869065,"SPD_0662","SP_RS03715","SPT_RS03850","SPT_0773","SPD_RS03525","hypothetical protein","UNKNOWN","Membrane","ENVIRONMENTAL INFORMATION PROCESSING",NA,NA,"Signal transduction",NA,NA,1,"rgfB","Signal transduction component"
"830","SP_1207",914,633.458421959768,-0.0542483385178837,0.0776954895000649,-0.698217346553154,0.48504127985422,0.831348045164984,625.097577379097,654.841421359008,661.888862778119,580.768618380719,617.701210486363,660.4528413753,"SPD_1067","SP_RS05930","SPT_RS05030","SPT_1019","SPD_RS05660","exodeoxyribonuclease VII, large subunit","DNA TURNOVER","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"DNA repair and editing",NA,NA,1,"XseA","Exodeoxyribonuclease VII, large subunit"
"831","SP_1509",915,10700.3814261271,0.0343147906764163,0.049031608847815,0.699850392079179,0.48402074066177,0.831348045164984,10206.817158996,10894.4994966704,10587.5202172549,10664.9318982296,10781.7721746678,11066.7476109441,"SPD_1336","SP_RS07430","SPT_RS07180","SPT_1445","SPD_RS07035","ATP synthase F1, gamma subunit","VARIOUS METABOLISM AND BIOSYNTHESIS","Intracellular","METABOLISM",NA,NA,"Energy metabolism",NA,NA,1,"AtpG","ATP synthase F1, gamma subunit"
"832","SP_1552",916,1733.62032751756,-0.0433496586020154,0.0619972057217476,-0.699219555096966,0.484414831536844,0.831348045164984,1690.76973251295,1735.50548433519,1865.44595815629,1727.15536944527,1692.86315007769,1689.98227057797,"SPD_1384","SP_RS07655","SPT_RS07425","SPT_1494","SPD_RS07285","cation efflux family protein","TRANSPORT","Membrane","ENVIRONMENTAL INFORMATION PROCESSING",NA,NA,"Membrane transport",NA,NA,1,"","Cation efflux family protein"
"833","SP_0493",917,4530.24256299989,0.0410617706580296,0.0591274322367258,0.694462267423223,0.48739235595725,0.834466738116556,4483.49423244543,4660.62002661326,4225.28237299991,4289.60751697898,4706.4180096053,4816.03321935644,"SPD_0441","SP_RS02425","SPT_RS02650","SPT_0532","SPD_RS02345","putative DNA-directed RNA polymerase, delta subunit","NUCLEOTIDE METABOLSIM","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Transcription",NA,NA,1,"","DNA-directed RNA polymerase subunit delta"
"834","SP_0776",918,7318.59931903453,0.0686215201323899,0.0992372776988603,0.691489344766438,0.489258074488772,0.835471995075778,6837.71744675377,7325.67232284179,6949.83305917025,6870.24024734896,6638.78037379068,9289.35246430175,"SPD_0675","SP_RS03785","SPT_RS03920","SPT_0788","SPD_RS03590","KH domain protein","UNKNOWN","Intracellular","HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"ylqC","KH domain RNA binding protein YlqC"
"835","SP_1838",919,2115.30149498814,-0.0433674749234058,0.0626992326978909,-0.691674731210302,0.489141619094126,0.835471995075778,2155.18716976972,2271.44457247785,2022.13801546703,2161.46929275607,2096.04887742444,1985.52104203373,"SPD_1620","SP_RS09115","SPT_RS08745","SPT_1755","SPD_RS08565","putative glycosyl transferase","CARBOHYDRATE METABOLISM","Intracellular","METABOLISM",NA,NA,"Carbohydrate metabolism",NA,NA,1,"",""
"836","SP_1887",920,7165.77431552952,0.0339460125742432,0.0491270998311393,0.690983442762206,0.489575946159055,0.835471995075778,7045.04665981483,6934.40750220868,7255.11241220669,7249.00238977117,7384.84627097504,7126.23065820072,"SPD_1667","SP_RS09375","SPT_RS09010","SPT_1809","SPD_RS08820","oligopeptide ABC transporter, ATP-binding protein AmiF","TRANSPORT","Membrane","ENVIRONMENTAL INFORMATION PROCESSING",NA,NA,"Membrane transport",NA,NA,1,"amiF","Oligopeptide transport ATP-binding protein AmiF"
"837","SP_2094",921,645.806774698811,-0.053305765537016,0.0772557601345446,-0.689990823262646,0.490199958280354,0.835628593376933,684.186403101499,647.226986226927,647.030133205549,611.069589774496,608.224622877786,677.10291300661,"SPD_1920","SP_RS10665","SPT_RS10415","SPT_2103","SPD_RS10105","conserved hypothetical protein","UNKNOWN","Membrane","GENETIC INFORMATION PROCESSING",NA,NA,"Folding, sorting, degradation",NA,NA,1,"","rhomboid family serine protease"
"838","SP_0053",922,164.515315714181,-0.0683834140237566,0.0997926197397138,-0.685255224305355,0.49318288117729,0.836173999404261,164.826724383543,171.031927582138,175.603167675828,155.544986488053,143.871830057493,176.213258098032,"SPD_0059","SP_RS00305","SPT_RS00465","SPT_0091","SPD_RS00315","phosphoribosylaminoimidazole carboxylase, catalytic subunit","NUCLEOTIDE METABOLSIM","Intracellular","METABOLISM",NA,NA,"Nucleotide metabolism",NA,NA,1,"purE","phosphoribosylaminoimidazole carboxylase catalytic subunit"
"839","SP_0280",923,259.99529872161,0.0655574433566992,0.0954624422356276,0.686735451360917,0.492249452489123,0.836173999404261,248.795055673272,277.634019431279,222.88094358855,252.508094948139,258.452389324838,299.701289363582,"SPD_0260","SP_RS01370","SPT_RS01645","SPT_0325","SPD_RS01390","ribosomal small subunit pseudouridine synthase A","TRANSCRIPTION AND TRANSLATION","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Translation",NA,NA,1,"","ribosomal small subunit pseudouridine synthase A"
"840","SP_0756",924,1606.74963018715,0.0477697605084917,0.069637703826228,0.685975525954949,0.492728541776928,0.836173999404261,1473.07405879883,1716.17653361529,1533.15073316973,1525.14889348676,1712.67783325926,1680.26972879304,"SPD_0659","SP_RS03700","SPT_RS03835","SPT_0770","SPD_RS03510","cell division ABC transporter, ATP-binding protein FtsE","TRANSPORT","Intracellular","CELLULAR PROCESSES","ENVIRONMENTAL INFORMATION PROCESSING",NA,"Cell division","Membrane transport",NA,2,"ftsE","Cell division ABC transporter, ATP-binding protein FtsE"
"841","SP_1291",925,647.492322866011,0.0546539535505912,0.0794238983588913,0.688129828425537,0.491371028102169,0.836173999404261,629.244161640318,585.725779390884,688.904734728247,659.551144004538,694.375419319398,627.15269811268,"SPD_1146","SP_RS06330","SPT_RS04640","SPT_0936","SPD_RS06060","Cof family protein","UNKNOWN",NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"","Cof family protein"
"842","SP_0102",927,1370.75227611625,0.0492918978902594,0.0723134919362406,0.681641787312947,0.495465485007774,0.836787654143801,1361.11628374586,1203.66647664827,1475.06660847695,1431.21588216605,1428.38020500194,1325.06820065843,"SPD_0098","SP_RS00515","SPT_RS00685","SPT_0136","SPD_RS00515","glycosyl transferase","CARBOHYDRATE METABOLISM","Cell Wall","METABOLISM",NA,NA,"Cell wall metabolism",NA,NA,1,"ExoA"," glycosyl transferase"
"843","SP_0803",928,998.021332355227,0.0464755809493553,0.0682152508859367,0.681307777157744,0.495676763282634,0.836787654143801,1008.65662154206,961.176003980441,969.869803009571,1045.38351308529,998.487730758291,1004.55432175571,"SPD_0706","SP_RS03935","SPT_RS06940","SPT_1396","SPD_RS03740","putative rod shape-determining protein RodA","CELL DIVISION","Intracellular","CELLULAR PROCESSES",NA,NA,"Cell division",NA,NA,1,"rodA/ftsW","Rod shape-determining protein RodA"
"844","SP_0948",929,2953.38417468124,0.0402420179747705,0.0588586318840943,0.683706309280446,0.494160638609602,0.836787654143801,2946.14811759767,3057.48856842042,2712.39354379278,2942.22432233571,3017.86239934969,3044.18809659119,"SPD_0838","SP_RS04690","SPT_RS06230","SPT_1255","SPD_RS04460","PhoH family protein","UNKNOWN","Intracellular","METABOLISM",NA,NA,"Energy metabolism",NA,NA,1,"","Phosphate starvation-inducible protein PhoH"
"845","SP_0185",932,5201.18793095273,0.0419516625179512,0.0620676274322004,0.67590246725279,0.499102571161023,0.839954707930819,5039.13652344907,5071.21379796627,5249.18391990974,5551.13795933988,5581.71010145209,4714.74528359931,"SPD_0175","SP_RS00915","SPT_RS01120","SPT_0221","SPD_RS00950","magnesium transporter, CorA family","TRANSPORT","Membrane","ENVIRONMENTAL INFORMATION PROCESSING",NA,NA,"Membrane transport",NA,NA,1,"","Magnesium and cobalt transport protein CorA"
"846","SP_0263",933,4295.53695838764,-0.037443097712465,0.055676224821286,-0.67251502472829,0.501255878353014,0.839954707930819,4288.60477216803,4557.53228944047,4214.47602421986,4374.45023688156,4057.70251239996,4280.45591521597,"SPD_0245","SP_RS01290","SPT_RS01565","SPT_0310","SPD_RS01315","eep protein","UNKNOWN","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Folding, sorting, degradation",NA,NA,1,"","eep protein"
"847","SP_0581",934,5315.92740149818,0.0367542305463534,0.0543610417956606,0.676113432198558,0.498968629109088,0.839954707930819,5351.16698910597,5098.15718381826,5276.19979185987,5307.72015580988,5170.77080242559,5691.5494859695,"SPD_0506","SP_RS02875","SPT_RS03045","SPT_0611","SPD_RS02720","phenylalanyl-tRNA synthetase, beta subunit","AMINO ACID METABOLSIM","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Translation",NA,NA,1,"pheT","phenylalanyl-tRNA synthetase subunit beta"
"848","SP_0667",935,1212.53751696039,-0.049298832404747,0.0733343272384189,-0.672247694377428,0.50142602240828,0.839954707930819,1389.1057275091,1145.67962448857,1176.54122342804,1188.80811101584,1152.69765638878,1222.39275893202,"SPD_0579","SP_RS03275","SPT_RS03440","SPT_0691","SPD_RS03105","putative pneumococcal surface protein","VARIOUS","Cell Wall","HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"","pneumococcal surface protein"
"849","SP_0971",936,820.60512882869,0.0544691117179441,0.0810460631097929,0.672075972945842,0.501535331706418,0.839954707930819,895.662200423781,820.601816926629,682.150766740715,834.28674570865,802.92542283583,888.003820336538,"SPD_0859","SP_RS04815","SPT_RS06110","SPT_1232","SPD_RS04580","dephospho-CoA kinase","VARIOUS METABOLISM AND BIOSYNTHESIS","Intracellular","METABOLISM",NA,NA,"Various metabolism",NA,NA,1,"coaE","Dephospho-CoA kinase"
"850","SP_1638",937,1176.08937787649,0.0474966238636953,0.0704211354916526,0.674465464552546,0.50001543494355,0.839954707930819,1067.74544726446,1211.86663755974,1181.94439781807,1254.46021570235,1213.86472186232,1126.65484705198,"SPD_1450","SP_RS08075","SPT_RS07830","SPT_1577","SPD_RS07640","iron-dependent transcriptional regulator","REGULATOR","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Transcription",NA,NA,1,"","Putative metal ion-dependent transcriptional regulator"
"851","SP_1668",938,2183.81871867782,0.0395604853920198,0.0586386188106617,0.674648997442397,0.499898795347466,0.839954707930819,2215.31264155743,2061.16901767652,2181.53165997278,2207.93078222653,2250.25880305492,2186.70940757872,"SPD_1481","SP_RS08240","SPT_RS07990","SPT_1607","SPD_RS07815","hypothetical protein","UNKNOWN","Membrane","HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"","Hypothetical Protein"
"852","SP_0229",939,18558.2434705521,0.0351683477562275,0.0526890023813875,0.667470366997323,0.504471731750805,0.841067548024234,18555.9645689649,17615.7028151808,18780.083386131,19950.1595656625,18347.5351181703,18100.0153692033,"SPD_0212","SP_RS01105","SPT_RS01385","SPT_0275","SPD_RS01140","ribosomal protein L15","TRANSCRIPTION AND TRANSLATION","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Translation",NA,NA,1,"rplO","50S ribosomal protein L15"
"853","SP_1623",942,6189.10731449969,-0.0365150723746828,0.0545226914074339,-0.66972248493412,0.503034715352103,0.841067548024234,6200.18011659101,6393.78260783089,6231.21086529687,5995.55220644861,6497.49306762643,5816.42502320432,"SPD_1436","SP_RS08005","SPT_RS07755","SPT_1562","SPD_RS07565","cation-transporting ATPase, E1-E2 family","TRANSPORT","Membrane","ENVIRONMENTAL INFORMATION PROCESSING","METABOLISM",NA,"Membrane transport","Cofactor and vitamin metabolism",NA,2,"","Putative cation transporter, ATPase"
"854","SP_0757",944,4736.05997108892,0.03470091461054,0.052898111667052,0.655995337394128,0.511827124232796,0.847486119243721,4823.51414186557,4697.52075071489,4498.1426796962,4873.40623249908,4663.3426113845,4860.43341037327,"SPD_0660","SP_RS03705","SPT_RS03840","SPT_0771","SPD_RS03515","cell division ABC transporter, permease protein FtsX","TRANSPORT","Membrane","CELLULAR PROCESSES","ENVIRONMENTAL INFORMATION PROCESSING",NA,"Cell division","Membrane transport",NA,2,"ftsX","cell division ABC transporter, permease protein FtsX"
"855","SP_1099",945,1764.73479305882,-0.0400961192299429,0.060952570938288,-0.657824905704775,0.510650648670574,0.847486119243721,1837.9734737863,1792.9066107155,1746.57612157573,1738.26572562299,1797.96712173646,1674.71970491594,"SPD_0984","SP_RS05440","SPT_RS05665","SPT_1144","SPD_RS05245","ribosomal large subunit pseudouridine synthase, RluD subfamily","TRANSCRIPTION AND TRANSLATION","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Translation",NA,NA,1,"","ribosomal large subunit pseudouridine synthase D"
"856","SP_1283",946,2435.70829899674,0.041728740561421,0.0636505784375311,0.655590908767233,0.512087376548781,0.847486119243721,2331.41700087162,2441.8907742806,2408.46498435385,2356.40554205603,2357.94729860694,2718.12419381137,"SPD_1138","SP_RS06290","SPT_RS04680","SPT_0944","SPD_RS06020","heat shock protein HtpX","VARIOUS","Membrane","GENETIC INFORMATION PROCESSING",NA,NA,"Folding, sorting, degradation",NA,NA,1,"HtpX","Heat shock protein HtpX"
"857","SP_1548",947,1716.89496534099,-0.0415507616495891,0.0631757946064819,-0.657700657481338,0.510730499804491,0.847486119243721,1768.51818741084,1735.50548433519,1730.36659840565,1582.72073913493,1779.0139465193,1705.24483624001,"SPD_1380","SP_RS07635","SPT_RS07405","SPT_1490","SPD_RS07265","hypothetical protein","UNKNOWN",NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"","Hypothetical Protein"
"858","SP_1698",948,1501.75559460318,-0.04377172229958,0.0667957745264099,-0.655306755703138,0.512270272077892,0.847486119243721,1635.82749105177,1431.51380483132,1520.99359079217,1525.14889348676,1481.79369879574,1415.25608866136,"SPD_1508","SP_RS08395","SPT_RS08135","SPT_1636","SPD_RS07955","alanine racemase","AMINO ACID METABOLSIM","Intracellular","METABOLISM",NA,NA,"Amino acid metabolism",NA,NA,1,"AlaR","Alanine racemase"
"859","SP_2217",949,1582.09717617294,0.0458811629312018,0.0696295148624246,0.658932681375919,0.50993899833829,0.847486119243721,1556.00574402326,1457.87146490391,1653.37136334779,1515.04856968883,1754.89172351565,1555.39419155822,"SPD_2044","SP_RS11320","SPT_RS11055","SPT_2235","SPD_RS10725","putative rod shpae-determining protein MreD","CELL DIVISION","Membrane","CELLULAR PROCESSES",NA,NA,"Cell division",NA,NA,1,"mreD","rod shpae-determining protein"
"860","SP_1285",950,793.682536142601,0.0520342736129654,0.0795643088388042,0.653990141715249,0.513118156955986,0.847995269916735,803.400700611609,792.486979515866,734.831717043463,806.005839074459,908.029394494598,717.34058611561,"SPD_1140","SP_RS06300","SPT_RS04670","SPT_0942","SPD_RS06030","glucose-inhibited division protein B","CELL DIVISION","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Translation",NA,NA,1,"GidB","16S rRNA methyltransferase"
"861","SP_0286",951,1081.15301383425,-0.0442303492343325,0.0679821831097429,-0.650616782384466,0.515293894164537,0.848440991212462,1123.72433479095,1098.23583635791,1080.63487800509,1097.90519683451,1084.6385271999,1001.77930981716,"SPD_0266","SP_RS01405","SPT_RS01680","SPT_0332","SPD_RS01425","Cof family protein","UNKNOWN","Intracellular","METABOLISM",NA,NA,"Various metabolism",NA,NA,1,""," Cof family protein"
"862","SP_0638",952,513.382242438503,-0.0579492883896576,0.088832688456464,-0.652341940749187,0.514180609560414,0.848440991212462,496.55346528124,495.524009364688,590.296802110282,545.41748508798,423.861918492735,528.639774294095,"SPD_0556","SP_RS03125","SPT_RS03295","SPT_0663","SPD_RS02970","conserved hypothetical protein","UNKNOWN","Membrane","ENVIRONMENTAL INFORMATION PROCESSING",NA,NA,"Membrane transport",NA,NA,1,"","ABC transporter permease"
"863","SP_1016",953,905.392653701129,-0.0493683106581167,0.0759254354013129,-0.650220975318412,0.515549494023369,0.848440991212462,983.777115974731,947.70431105445,837.492030453947,823.176389530932,942.489713071243,897.716362121469,"SPD_0902","SP_RS05045","SPT_RS05290","SPT_1069","SPD_RS04810","thiophene and furan oxidation protein ThdF","RNA TURNOVER","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Translation",NA,NA,1,"trmE","tRNA modification GTPase TrmE"
"864","SP_1023",954,1364.58731817143,0.0420009316696137,0.0644974897072726,0.651202579514932,0.514915725435692,0.848440991212462,1302.02745802346,1362.3981628632,1360.24915268891,1429.19581740647,1326.72226520084,1406.9310528457,"SPD_0909","SP_RS05080","SPT_RS05320","SPT_1075","SPD_RS04845","acetyltransferase, GNAT family","CARBOHYDRATE METABOLISM","Intracellular","METABOLISM",NA,NA,"Various metabolism",NA,NA,1,"","acetyltransferase"
