Gene,Tag1,Tag2,Tag3,Category1,Category2,Category3,No..of.Categories,SequenceDiameter,SequencePrevalence,Essential,ExpressionPlasticity,Location.Tag,Gene.Name,Gene.Description
SPT_1348,METABOLISM,NA,NA,Amino acid metabolism,NA,NA,1,0.003877853,371,FALSE,1.408628182,Intracellular,ilvE,branched-chain amino acid aminotransferase
SPT_1349,GENETIC INFORMATION PROCESSING,NA,NA,Replication,NA,NA,1,0.003259211,371,TRUE,0.70445725,Intracellular,parC,"DNA topoisomerase IV, A subunit, Gram-positive"
SPT_1350,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.033673043,368,FALSE,0.985515208,NA,,hypothetical protein
SPT_1351,GENETIC INFORMATION PROCESSING,NA,NA,Replication,NA,NA,1,0.230586825,371,TRUE,0.951692811,Intracellular,parE,"DNA topoisomerase IV, B subunit, Gram-positive"
SPT_1393,GENETIC INFORMATION PROCESSING,GENETIC INFORMATION PROCESSING,NA,Transcription,Replication,NA,2,0.230586825,371,TRUE,0.491352751,Intracellular,gyrB,DNA gyrase subunit B
SPT_1352,METABOLISM,NA,NA,Lipid metabolism,NA,NA,1,0.001386283,371,TRUE,0.805326751,Intracellular,plsY,putative glycerol-3-phosphate acyltransferase PlsY
SPT_1355,ENVIRONMENTAL INFORMATION PROCESSING,NA,NA,Membrane transport,NA,NA,1,0.000463842,371,FALSE,0.72408638,Membrane,yufQ,"ABC-type uncharacterized transport system, permease componen"
SPT_1356,ENVIRONMENTAL INFORMATION PROCESSING,NA,NA,Membrane transport,NA,NA,1,0.001815588,371,FALSE,0.684404667,Membrane,,"ABC-type uncharacterized transport system, permease componen"
SPT_1357,ENVIRONMENTAL INFORMATION PROCESSING,NA,NA,Membrane transport,NA,NA,1,0.003755185,371,FALSE,0.616769832,Intracellular,yufO,"ABC-type uncharacterized transport system, ATPase component"
SPT_1358,ENVIRONMENTAL INFORMATION PROCESSING,NA,NA,Membrane transport,NA,NA,1,0.0062633,371,FALSE,0.520591017,Membrane,,Periplasmic binding domain of basic membrane lipoprotein
SPT_1359,METABOLISM,NA,NA,Nucleotide metabolism,NA,NA,1,0.007345784,371,FALSE,0.392899326,Intracellular,cdd,cytidine deaminase
SPT_1360,METABOLISM,NA,NA,Carbohydrate metabolism,NA,NA,1,0.017286325,371,FALSE,0.589111338,Intracellular,deoC,deoxyribose-phosphate aldolase
SPT_1361,METABOLISM,NA,NA,Nucleotide metabolism,NA,NA,1,0.008875031,371,FALSE,0.420951068,Intracellular,pyn,pyrimidine-nucleoside phosphorylase
SPT_1362,GENETIC INFORMATION PROCESSING,NA,NA,Translation,NA,NA,1,0.02502394,371,FALSE,0.504600286,Intracellular,rsmC,16S rRNA G1207 methylase RsmC
SPT_1364,METABOLISM,NA,NA,Cofactor and vitamin metabolism,NA,NA,1,0.005771791,371,TRUE,0.591456282,Intracellular,coaA,pantothenate kinase
SPT_1365,GENETIC INFORMATION PROCESSING,NA,NA,Translation,NA,NA,1,0.005996053,371,FALSE,1.425285168,Intracellular,rpsT,30S ribosomal protein S20
SPT_1366,GENETIC INFORMATION PROCESSING,NA,NA,Transcription,NA,NA,1,0.012962346,371,FALSE,1.27282654,Intracellular,flaR,Putative DNA topology modulation protein FlaR
SPT_1367,METABOLISM,NA,NA,Nucleotide metabolism,NA,NA,1,0.011725787,370,FALSE,0.48120026,Intracellular,deoD,purine nucleoside phosphorylase
SPT_1368,CELLULAR PROCESSES,NA,NA,Cellular community,NA,NA,1,0.035028565,371,FALSE,0.520736975,Extracellular,,hemolysin-related protein
SPT_1369,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.320695756,370,FALSE,0.395522237,NA,,hypothetical protein
SPT_1372,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.034153392,365,FALSE,0.56810912,NA,,hypothetical protein
SPT_1373,METABOLISM,METABOLISM,NA,Carbohydrate metabolism,Nucleotide metabolism,NA,2,0.004765037,371,FALSE,1.049313064,Intracellular,deoB,phosphopentomutase
SPT_1374,METABOLISM,NA,NA,Carbohydrate metabolism,NA,NA,1,0.003967887,371,FALSE,0.73389662,Intracellular,rpiA,ribose-5-phosphate isomerase A
SPT_1376,METABOLISM,NA,NA,Cofactor and vitamin metabolism,NA,NA,1,0.006205809,371,TRUE,0.7371874,Intracellular,folD,"bifunctional 5,10-methylene-tetrahydrofolate dehydrogenase/ 5,10-methylene-tetrahydrofolate cyclohydrolase"
SPT_1377,ENVIRONMENTAL INFORMATION PROCESSING,METABOLISM,NA,Membrane transport,Amino acid metabolism,NA,2,0.007748076,370,FALSE,0.983374904,Intracellular,glnQ,"amino acid ABC transporter, ATP-binding protein"
SPT_1379,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.000709044,371,FALSE,2.346104037,NA,ykuJ,hypothetical protein
SPT_1380,GENETIC INFORMATION PROCESSING,NA,NA,"Folding, sorting, degradation",NA,NA,1,0.00276422,371,FALSE,0.507672784,Intracellular,clpE,Clp protease ATP-binding subunit ClpE
SPT_1384,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.007730061,371,FALSE,0.751086633,NA,,hypothetical protein
SPT_1392,CELLULAR PROCESSES,NA,NA,Cell division,NA,NA,1,0.00193396,371,TRUE,0.28752195,Intracellular,ezrA,Septation ring formation regulator EzrA
SPT_1394,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.009636669,371,FALSE,0.478955123,NA,,"uncharacterized family of the haloacid dehalogenase-like superfamily, similar to the uncharacterized Lactococcus lactis YsbA"
SPT_1395,METABOLISM,NA,NA,Cofactor and vitamin metabolism,NA,NA,1,0.004474236,371,FALSE,0.452246014,NA,,4-methyl-5(b-hydroxyethyl)-thiazole monophosphate biosynthesis protein
SPT_1396,CELLULAR PROCESSES,NA,NA,Cell division,NA,NA,1,0.003326319,371,FALSE,0.394414271,Intracellular,rodA/ftsW,Rod shape-determining protein RodA
SPT_1397,GENETIC INFORMATION PROCESSING,NA,NA,Replication,NA,NA,1,0.006357753,371,FALSE,0.410597728,Intracellular,dinG,"DNA polymerase III, epsilon subunit/ATP-dependent helicase DinG"
SPT_1398,GENETIC INFORMATION PROCESSING,NA,NA,"Folding, sorting, degradation",NA,NA,1,0.006577393,371,FALSE,0.329505102,Intracellular,prtC,Protease
SPT_1399,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.001639149,371,FALSE,0.74740946,NA,,hypothetical protein
SPT_1400,ENVIRONMENTAL INFORMATION PROCESSING,NA,NA,Signal transduction,NA,NA,1,0.000470845,371,FALSE,0.745861078,Membrane,ciaH,Signal transduction histidine kinase
SPT_1401,ENVIRONMENTAL INFORMATION PROCESSING,GENETIC INFORMATION PROCESSING,NA,Signal transduction,Transcription,NA,2,0,371,FALSE,0.87400399,Intracellular,ciaR,"DNA-binding response regulator, OmpR family"
SPT_1402,GENETIC INFORMATION PROCESSING,METABOLISM,NA,"Folding, sorting, degradation",Amino acid metabolism,NA,2,0.00262851,371,FALSE,0.306167849,Intracellular,pepN,Lysyl aminopeptidase
SPT_1403,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.04425869,371,FALSE,0.544029873,NA,,hypothetical protein
SPT_1404,METABOLISM,NA,NA,Carbohydrate metabolism,NA,NA,1,0.041901518,371,FALSE,0.478663344,NA,ppsA,PEP-utilizing enzymes family protein
SPT_1405,GENETIC INFORMATION PROCESSING,NA,NA,DNA repair and editing,NA,NA,1,0.029891488,371,FALSE,0.491769667,Intracellular,,MutT/nudix family protein
SPT_1406,METABOLISM,NA,NA,Lipid metabolism,NA,NA,1,0.00814621,371,FALSE,0.277178708,Intracellular,fabG,3-ketoacyl-(acyl-carrier-protein) reductase
SPT_1407,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.015940866,371,FALSE,0.445896809,NA,,hypothetical protein
SPT_1408,METABOLISM,NA,NA,Various metabolism,NA,NA,1,0.005146662,371,FALSE,0.65140746,Intracellular,ydhF,"Oxidoreductase, aldo/keto reductase family"
SPT_1409,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.006174996,371,FALSE,0.702473571,NA,,hypothetical protein
SPT_1410,GENETIC INFORMATION PROCESSING,NA,NA,Transcription,NA,NA,1,0.004798587,371,FALSE,0.696163738,Intracellular,,"DNA-binding transcriptional regulator, PadR family"
SPT_1412,GENETIC INFORMATION PROCESSING,NA,NA,Translation,NA,NA,1,0.00891222,371,FALSE,0.431329242,Intracellular,metG,methionyl-tRNA synthetase
SPT_1413,ENVIRONMENTAL INFORMATION PROCESSING,CELLULAR PROCESSES,NA,Membrane transport,Antibiotic response/sensing,NA,2,0.002445184,371,FALSE,0.747044451,Membrane,,"ABC-type antimicrobial peptide transport system, permease component"
SPT_1415,ENVIRONMENTAL INFORMATION PROCESSING,NA,NA,Membrane transport,NA,NA,1,0.006056053,371,FALSE,0.842069706,Membrane,,"ABC transporter, RND-adapter-like protein"
SPT_1416,METABOLISM,NA,NA,Amino acid metabolism,NA,NA,1,0.007449344,370,FALSE,0.512145201,Intracellular,gor,Glutathione reductase
SPT_1417,ENVIRONMENTAL INFORMATION PROCESSING,METABOLISM,NA,Membrane transport,Cofactor and vitamin metabolism,NA,2,0.006582095,371,FALSE,1.162848682,Membrane,bioY,Substrate-specific component BioY of biotin ECF transporter
SPT_1418,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.001521348,371,FALSE,0.902244243,NA,,hypothetical protein
SPT_1422,GENETIC INFORMATION PROCESSING,NA,NA,Translation,NA,NA,1,0.001393301,371,TRUE,0.625306676,Intracellular,trmD,tRNA (guanine-N(1)-)-methyltransferase
SPT_1423,GENETIC INFORMATION PROCESSING,NA,NA,Translation,NA,NA,1,0.004952414,370,TRUE,0.823281663,Intracellular,rimM,16S rRNA-processing protein RimM
SPT_1424,METABOLISM,NA,NA,Various metabolism,NA,NA,1,0.04043638,369,FALSE,0.40659935,Intracellular,,
SPT_1426,GENETIC INFORMATION PROCESSING,NA,NA,Translation,NA,NA,1,0,371,TRUE,0.548946363,Intracellular,Tu,Elongation factor
SPT_1428,ENVIRONMENTAL INFORMATION PROCESSING,NA,NA,Membrane transport,NA,NA,1,0.00450217,371,FALSE,0.543513114,Membrane,,Glycerol uptake facilitator protein
SPT_1429,METABOLISM,NA,NA,Cell wall metabolism,NA,NA,1,0.022851059,370,FALSE,0.484996815,Cell Wall,,Cell wall surface anchor family protein
SPT_1430,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.037487606,371,FALSE,0.56388329,NA,,Hypothetical Protein
SPT_1431,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.019927584,370,FALSE,0.859973545,NA,,Hypothetical Protein
SPT_1435,METABOLISM,NA,NA,Carbohydrate metabolism,NA,NA,1,0.033827298,371,FALSE,0.39054029,Intracellular,Pgm,Phosphoglucomutase
SPT_1436,ENVIRONMENTAL INFORMATION PROCESSING,NA,NA,Membrane transport,NA,NA,1,0.007456986,371,FALSE,0.916497954,Extracellular,,Bacteriocin transport accessory protein
SPT_1437,METABOLISM,ENVIRONMENTAL INFORMATION PROCESSING,NA,Amino acid metabolism,Membrane transport,NA,2,0.004634328,371,FALSE,0.824599619,Membrane,,"Amino acid ABC transporter, amino acid-binding protein"
SPT_1438,METABOLISM,ENVIRONMENTAL INFORMATION PROCESSING,NA,Amino acid metabolism,Membrane transport,NA,2,0.004835887,371,FALSE,0.68336643,Membrane,,"Amino acid ABC transporter, amino acid-binding component"
SPT_1439,METABOLISM,ENVIRONMENTAL INFORMATION PROCESSING,NA,Amino acid metabolism,Membrane transport,NA,2,0.001053252,371,FALSE,2.26310388,Membrane,,"Amino acid ABC transporter, premease component"
SPT_1440,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.008955585,370,FALSE,0.553973539,NA,,Hypothetical Protein
SPT_1441,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.000423285,371,FALSE,1.135509668,Membrane,,Hypothetical Protein (Membrane protein)
SPT_1442,METABOLISM,NA,NA,Carbohydrate metabolism,NA,NA,1,0.002008393,371,FALSE,0.436176017,NA,,6-phosphogluconolactonase
SPT_1443,METABOLISM,NA,NA,Energy metabolism,NA,NA,1,0.002448696,371,TRUE,1.247524384,Intracellular,AtpC,"ATP synthase F1, epsilon subunit"
SPT_1444,METABOLISM,NA,NA,Energy metabolism,NA,NA,1,0.001220451,371,TRUE,0.798786235,Intracellular,AtpD,"ATP synthase F1, beta subunit"
SPT_1445,METABOLISM,NA,NA,Energy metabolism,NA,NA,1,0.000552329,370,TRUE,0.589353515,Intracellular,AtpG,"ATP synthase F1, gamma subunit"
SPT_1446,METABOLISM,NA,NA,Energy metabolism,NA,NA,1,0.003065039,370,TRUE,0.49288114,Intracellular,AtpA,"ATP synthase F1, alpha subunit"
SPT_1447,METABOLISM,NA,NA,Energy metabolism,NA,NA,1,0.000347905,371,TRUE,0.62414432,Intracellular,AtpH,"ATP synthase F1, delta subunit"
SPT_1448,METABOLISM,NA,NA,Energy metabolism,NA,NA,1,0.0002267,371,TRUE,0.566301846,Intracellular,AtpF,"ATP synthase F0, B subunit"
SPT_1449,METABOLISM,NA,NA,Energy metabolism,NA,NA,1,0.000799344,371,TRUE,0.547034687,Membrane,AtpB,"ATP synthase F0, A subunit"
SPT_1450,METABOLISM,NA,NA,Energy metabolism,NA,NA,1,0,371,TRUE,1.251386549,Membrane,AtpE,"ATP synthase F0, C subunit"
SPT_1453,METABOLISM,NA,NA,Various metabolism,NA,NA,1,0.010056775,371,FALSE,0.714972998,NA,,Acetyltransferase
SPT_1455,GENETIC INFORMATION PROCESSING,NA,NA,Transcription,NA,NA,1,0.001523111,371,TRUE,0.37507897,Intracellular,GreA,Transcription elongation factor GreA
SPT_1456,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.005758595,370,FALSE,0.376100195,NA,,Hypothetical Protein
SPT_1457,METABOLISM,NA,NA,Various metabolism,NA,NA,1,0.000503738,371,FALSE,0.332772971,Intracellular,,Acetyltransferase
SPT_1458,METABOLISM,NA,NA,Various metabolism,NA,NA,1,0.018938465,371,FALSE,0.364411684,NA,,Acetyltransferase
SPT_1459,METABOLISM,NA,NA,Cell wall metabolism,NA,NA,1,0.003175463,371,FALSE,0.341023376,Cell Wall,MurC,UDP-N-acetylmuramate--alanine ligase
SPT_1460,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.007307747,371,FALSE,0.439362514,NA,,Hypothetical Protein
SPT_1462,METABOLISM,NA,NA,Amino acid metabolism,NA,NA,1,0.008286358,371,FALSE,0.624882449,NA,,class II aminotransferase
SPT_1463,METABOLISM,NA,NA,Amino acid metabolism,NA,NA,1,0.006736216,371,FALSE,0.470450939,Intracellular,MetB,Cystathionine gamma-synthase
SPT_1467,METABOLISM,NA,NA,Carbohydrate metabolism,NA,NA,1,0.001493255,371,FALSE,0.378718435,Membrane,,Polysaccharide biosythesis protein
SPT_1468,METABOLISM,NA,NA,Cell wall metabolism,NA,NA,1,0.009055692,371,TRUE,0.274271334,Cell Wall,MurE,UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--L-lysine ligase
SPT_1471,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.009216019,371,FALSE,0.393597089,NA,,Hypothetical Protein
SPT_1472,METABOLISM,NA,NA,Various metabolism,NA,NA,1,0.000817418,371,FALSE,0.391118995,Intracellular,PpaC,Manganese-dependent inorganic pyrophosphatase
SPT_1473,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.008815514,371,FALSE,2.784825007,NA,,Hypothetical Protein
SPT_1474,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.005081584,371,FALSE,0.435180586,NA,,Hypothetical Protein
SPT_1475,GENETIC INFORMATION PROCESSING,NA,NA,Transcription,NA,NA,1,0.000745631,371,FALSE,0.385313181,Intracellular,,Putative general stress protein 13
SPT_1476,METABOLISM,NA,NA,Various metabolism,NA,NA,1,0.012309362,370,FALSE,0.315620257,Intracellular,,Cof family protein/peptidyl-prolyl cis-trans isomerase
SPT_1477,GENETIC INFORMATION PROCESSING,NA,NA,Translation,NA,NA,1,0.000497462,371,FALSE,0.941443064,Intracellular,RpsR,30S ribosomal protein S18
SPT_1478,GENETIC INFORMATION PROCESSING,GENETIC INFORMATION PROCESSING,NA,Replication,DNA repair and editing,NA,2,0.138205444,371,TRUE,0.504490967,Intracellular,Ssb,Single-stranded DNA-binding protein;
SPT_1479,GENETIC INFORMATION PROCESSING,NA,NA,Translation,NA,NA,1,0,371,FALSE,0.966972998,Intracellular,RpsF,30S ribosomal protein S6
SPT_1480,GENETIC INFORMATION PROCESSING,NA,NA,Translation,NA,NA,1,0.001375475,370,FALSE,0.412465926,Intracellular,AsnC,Asparagine--tRNA ligase
SPT_1482,METABOLISM,NA,NA,Amino acid metabolism,NA,NA,1,0.007596248,371,FALSE,0.327641636,Intracellular,AspC,Aspartate aminotransferase
SPT_1483,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.011062244,371,FALSE,0.341245825,NA,,Hypothetical Protein
SPT_1485,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.004947787,371,FALSE,0.686195655,NA,,Hypothetical Protein
SPT_1490,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.004773965,370,FALSE,0.426161022,NA,,Hypothetical Protein
SPT_1491,GENETIC INFORMATION PROCESSING,NA,NA,"Folding, sorting, degradation",NA,NA,1,0.014509729,371,FALSE,0.786190659,Intracellular,,Peptide deformylase
SPT_1492,METABOLISM,NA,NA,Various metabolism,NA,NA,1,0.006946125,371,FALSE,0.629963598,Intracellular,,Glutathione S-transferase
SPT_1493,ENVIRONMENTAL INFORMATION PROCESSING,NA,NA,Membrane transport,NA,NA,1,0.001865611,371,TRUE,1.211998645,Membrane,,Cation transporter E1-E2 family ATPase
SPT_1494,ENVIRONMENTAL INFORMATION PROCESSING,NA,NA,Membrane transport,NA,NA,1,0.005031682,371,FALSE,1.347674626,Membrane,,Cation efflux family protein
SPT_1495,ENVIRONMENTAL INFORMATION PROCESSING,NA,NA,Membrane transport,NA,NA,1,0.007911116,371,FALSE,0.30680771,Membrane,,"Putative ABC transporter, ATP-binding component"
SPT_1496,GENETIC INFORMATION PROCESSING,NA,NA,Translation,NA,NA,1,0.005731857,371,TRUE,0.266601218,Intracellular,,tRNA CCA-pyrophosphorylase
SPT_1497,METABOLISM,NA,NA,Amino acid metabolism,NA,NA,1,0.006743602,371,FALSE,0.756261059,Intracellular,DapB,Dihydrodipicolinate reductase
SPT_1498,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.006282028,370,FALSE,0.571726694,NA,,DegV family protein
SPT_1499,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.00139618,371,FALSE,0.726084533,NA,,Hypothetical Protein
SPT_1500,METABOLISM,NA,NA,Carbohydrate metabolism,NA,NA,1,0.003075605,370,TRUE,0.271123146,Intracellular,GlmM,Phosphoglucosamine mutase
SPT_1502,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.40044431,371,TRUE,0.316321086,NA,,Hypothetical Protein
SPT_1501,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.40044431,371,TRUE,0.298188397,NA,,Hypothetical Protein
SPT_1503,METABOLISM,NA,NA,Nucleotide metabolism,NA,NA,1,0.003666605,371,FALSE,0.366064894,Intracellular,,pyridine nucleotide-disulfide oxidoreductase family protein
SPT_1504,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.006290487,371,FALSE,0.282361054,NA,,Hypothetical Protein
SPT_1506,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.001762782,371,FALSE,0.264477389,NA,,Hypothetical Protein
SPT_1507,METABOLISM,NA,NA,Various metabolism,NA,NA,1,0.000368652,371,FALSE,0.344266969,Intracellular,,Endoribonuclease L-PSP
SPT_1508,GENETIC INFORMATION PROCESSING,NA,NA,Translation,NA,NA,1,0.0014507,371,TRUE,0.376251325,Intracellular,EngB,Ribosome biogenesis GTP-binding protein YsxC
SPT_1509,GENETIC INFORMATION PROCESSING,NA,NA,"Folding, sorting, degradation",NA,NA,1,0.001172602,371,TRUE,0.284681972,Intracellular,ClpX,ATP-dependent Clp protease ATP-binding subunit
SPT_1510,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.004650261,371,FALSE,1.677533519,NA,,Hypothetical Protein
SPT_1511,METABOLISM,NA,NA,Cofactor and vitamin metabolism,NA,NA,1,0.018150793,371,TRUE,0.420042765,Intracellular,FolA/DhfR,Dihydrofolate reductase
SPT_1512,METABOLISM,NA,NA,Various metabolism,NA,NA,1,0.016242176,371,TRUE,1.355267908,Intracellular,,Non-heme iron-containing ferritin
SPT_1513,METABOLISM,NA,NA,Cell wall metabolism,NA,NA,1,0.016588086,369,FALSE,0.379543499,Cell Wall,LytC,Lysozyme
SPT_1514,METABOLISM,NA,NA,Carbohydrate metabolism,NA,NA,1,0.002425878,371,TRUE,0.338462777,Intracellular,TpiA,Triosephosphate isomerase
SPT_1516,METABOLISM,NA,NA,Amino acid metabolism,NA,NA,1,0.003765802,371,FALSE,0.397850469,Intracellular,MetA,Homoserine O-succinyltransferase
SPT_1517,METABOLISM,NA,NA,Nucleotide metabolism,NA,NA,1,0.000658135,371,FALSE,0.474003302,Intracellular,Apt,Adenine phosphoribosyltransferase
SPT_1519,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.007568761,371,FALSE,0.977108724,NA,,Putative methyltransferase
SPT_1520,ENVIRONMENTAL INFORMATION PROCESSING,METABOLISM,NA,Membrane transport,Carbohydrate metabolism,NA,2,0.001561602,371,FALSE,1.069320763,Membrane,MsmK,"Sputative sugar ABC transporter, ATPase component"
SPT_1522,METABOLISM,NA,NA,Various metabolism,NA,NA,1,0.005520117,370,FALSE,0.610525513,NA,,Isochorismatase
SPT_1523,GENETIC INFORMATION PROCESSING,NA,NA,Transcription,NA,NA,1,0.001036405,371,FALSE,0.579305934,Intracellular,CodY,GTP-sensing transcriptional pleiotropic repressor codY
SPT_1524,GENETIC INFORMATION PROCESSING,NA,NA,Translation,NA,NA,1,0.001543801,371,FALSE,0.916437915,Intracellular,,ATP-dependent RNA helicase
SPT_1527,METABOLISM,NA,NA,Cell wall metabolism,NA,NA,1,0.003760764,371,FALSE,0.304292646,Cell Wall,,Mur ligase family protein
SPT_1528,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.002983765,371,FALSE,0.368957497,NA,,Hypothetical Protein
SPT_1529,GENETIC INFORMATION PROCESSING,NA,NA,"Folding, sorting, degradation",NA,NA,1,0.002458095,371,FALSE,0.345071566,Intracellular,PepQ,Xaa-Pro dipeptidase
SPT_1535,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.004398325,371,FALSE,0.566059923,Membrane,,Hypothetical Protein
SPT_1536,METABOLISM,NA,NA,Nucleotide metabolism,NA,NA,1,0.002928611,371,FALSE,0.349955329,Intracellular,,Phosphomethylpyrimidine kinase
SPT_1537,GENETIC INFORMATION PROCESSING,NA,NA,Translation,NA,NA,1,0.010083886,371,FALSE,0.525328031,Intracellular,TruA,tRNA pseudouridine synthase A
SPT_1538,ENVIRONMENTAL INFORMATION PROCESSING,NA,NA,Membrane transport,NA,NA,1,0.001487462,371,FALSE,0.544144993,Membrane,,Hypothetical Protein
SPT_1541,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.001127013,371,FALSE,0.501925795,NA,,Hypothetical Protein
SPT_1543,METABOLISM,NA,NA,Nucleotide metabolism,NA,NA,1,0.003066726,371,FALSE,0.482114043,Intracellular,Cmk,Cytidylate kinase
SPT_1546,METABOLISM,NA,NA,Carbohydrate metabolism,NA,NA,1,0.015606354,371,FALSE,0.638544856,Intracellular,,Putative glycosyl transferase family protein
SPT_1547,METABOLISM,NA,NA,Carbohydrate metabolism,NA,NA,1,0.225856105,371,TRUE,0.488208537,Intracellular,,Putative UDP-glucose 4-epimerase
SPT_1748,METABOLISM,NA,NA,Carbohydrate metabolism,NA,NA,1,0.225856105,371,FALSE,0.932175483,Intracellular,galE2,UDP-glucose 4-epimerase
SPT_1549,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.028893543,371,FALSE,0.776978149,Intracellular,,Oxidoreductase
SPT_1550,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.01528831,371,FALSE,0.542427167,NA,,Hypothetical Protein
SPT_1551,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.017304879,370,TRUE,0.3999938,NA,,Hypothetical Protein
SPT_1555,METABOLISM,NA,NA,Carbohydrate metabolism,NA,NA,1,0.080344996,371,FALSE,0.571876196,Intracellular,recP,transketolase
SPT_2025,METABOLISM,NA,NA,Carbohydrate metabolism,NA,NA,1,0.080344996,371,FALSE,0.846378445,Intracellular,RecP1,Transketolase
SPT_1556,METABOLISM,NA,NA,Carbohydrate metabolism,NA,NA,1,0.002303471,135,FALSE,1.019121156,Intracellular,,Hypothetical Protein
SPT_1557,ENVIRONMENTAL INFORMATION PROCESSING,METABOLISM,NA,Membrane transport,Carbohydrate metabolism,NA,2,0.121567406,135,FALSE,0.991233142,Membrane,FrwC,"Putative PTS system, IIC component "
SPT_1559,ENVIRONMENTAL INFORMATION PROCESSING,METABOLISM,NA,Membrane transport,Carbohydrate metabolism,NA,2,0.000520126,135,FALSE,1.22637658,Membrane,FruA,"Putative PTS system, IIA component "
