Gene,Tag1,Tag2,Tag3,Category1,Category2,Category3,No..of.Categories,SequenceDiameter,SequencePrevalence,Essential,ExpressionPlasticity,Location.Tag,Gene.Name,Gene.Description
SP_1290,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.008276062,371,FALSE,0.359465726,Intracellular,,Hypothetical Protein
SP_1291,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.01286783,371,FALSE,0.317186212,NA,,Cof family protein
SP_1292,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.006172193,112,FALSE,0.400480924,NA,,Putative SAP Domain protein
SP_1293,GENETIC INFORMATION PROCESSING,NA,NA,Translation,NA,NA,1,6.81E-05,371,FALSE,0.831556165,Intracellular,RplS,50S ribosomal protein L19
SP_1294,ENVIRONMENTAL INFORMATION PROCESSING,NA,NA,Membrane transport,NA,NA,1,0.005247413,371,FALSE,0.487383623,Membrane,CrcB1,Camphor resistance protein
SP_1296,METABOLISM,NA,NA,Amino acid metabolism,NA,NA,1,0.019017598,371,FALSE,1.358899063,Intracellular,,Putative chorismate mutase
SP_1297,METABOLISM,NA,NA,Various metabolism,NA,NA,1,0.003364437,371,FALSE,1.975488872,Intracellular,,Putative flavodoxin
SP_1298,METABOLISM,NA,NA,Nucleotide metabolism,NA,NA,1,0.003789438,371,FALSE,0.62762291,Intracellular,PapP,Putative DHH subfamily 1 protein
SP_1299,GENETIC INFORMATION PROCESSING,NA,NA,Translation,NA,NA,1,0.002584604,371,FALSE,0.702695544,Intracellular,RpmE2,50S ribosomal protein L31 type B
SP_1300,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.063372886,371,FALSE,0.834560714,NA,,Hypothetical Protein
SP_1304,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0,1,FALSE,1.463888278,NA,,Hypothetical Protein
SP_1305,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.007490637,3,FALSE,0.674533607,NA,,Hypothetical Protein
SP_1306,METABOLISM,NA,NA,Amino acid metabolism,NA,NA,1,0.008651526,371,FALSE,0.955884775,Intracellular,GdhA,NADP-specific glutamate dehydrogenase 
SP_1307,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.038483818,348,FALSE,0.745637237,NA,,Hypothetical Protein
SP_1315,ENVIRONMENTAL INFORMATION PROCESSING,NA,NA,Membrane transport,NA,NA,1,0.015442557,123,FALSE,0.337035047,Intracellular,NtpD,V-type ATPase 
SP_1316,ENVIRONMENTAL INFORMATION PROCESSING,NA,NA,Membrane transport,NA,NA,1,0.001888177,122,FALSE,2.489976597,Intracellular,NtpB,V-type ATPase 
SP_1317,ENVIRONMENTAL INFORMATION PROCESSING,NA,NA,Membrane transport,NA,NA,1,0.006249492,122,FALSE,0.873270563,Intracellular,NtpA,V-type ATPase 
SP_1318,ENVIRONMENTAL INFORMATION PROCESSING,NA,NA,Membrane transport,NA,NA,1,0.007775701,123,FALSE,0.83607345,Intracellular,NtpG,V-type ATPase 
SP_1319,ENVIRONMENTAL INFORMATION PROCESSING,NA,NA,Membrane transport,NA,NA,1,0.020537259,123,FALSE,5.682965272,Intracellular,NtpC,V-type ATPase 
SP_1320,ENVIRONMENTAL INFORMATION PROCESSING,NA,NA,Membrane transport,NA,NA,1,0.009221356,123,FALSE,6.131952019,Intracellular,NtpE,V-type ATPase 
SP_1321,ENVIRONMENTAL INFORMATION PROCESSING,NA,NA,Membrane transport,NA,NA,1,0.000200768,123,FALSE,1.557934052,Intracellular,NtpK,V-type ATPase 
SP_1322,ENVIRONMENTAL INFORMATION PROCESSING,NA,NA,Membrane transport,NA,NA,1,0.070463701,122,FALSE,1.757989357,Intracellular,NtpI,V-type ATPase 
SP_1323,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.025208386,122,FALSE,1.977693461,NA,,Hypothetical Protein
SP_1324,GENETIC INFORMATION PROCESSING,NA,NA,Transcription,NA,NA,1,0.022541363,122,FALSE,0.651079408,NA,,Putative regulatory protein
SP_1325,METABOLISM,NA,NA,Carbohydrate metabolism,NA,NA,1,0.094423551,371,FALSE,0.559774322,Intracellular,,Putative Gfo/Idh/MocA family oxidoreductase
SP_1686,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.094423551,371,FALSE,0.884924295,NA,,Hypothetical Protein
SP_1328,ENVIRONMENTAL INFORMATION PROCESSING,NA,NA,Membrane transport,NA,NA,1,0.010446013,122,FALSE,0.651586674,Membrane,,Putative sodium:solute symporter family protein
SP_1329,METABOLISM,NA,NA,Carbohydrate metabolism,NA,NA,1,0.109595741,370,FALSE,0.602789109,Membrane,,N-acetylneuraminate lyase
SP_1676,METABOLISM,NA,NA,Carbohydrate metabolism,NA,NA,1,0.109595741,370,FALSE,1.458497633,Intracellular,,Putative N-acetylneuraminate lyase
SP_1330,METABOLISM,NA,NA,Carbohydrate metabolism,NA,NA,1,0.176945987,371,FALSE,1.51794893,Intracellular,NanE,Putative N-acetylmannosamine-6-phosphate 2-epimerase 1
SP_1685,METABOLISM,NA,NA,Carbohydrate metabolism,NA,NA,1,0.176945987,371,FALSE,0.718894951,Intracellular,NanE2,Putative N-acetylmannosamine-6-phosphate 2-epimerase
SP_1331,GENETIC INFORMATION PROCESSING,NA,NA,Transcription,NA,NA,1,0.019204658,109,FALSE,2.169124825,Intracellular,,"Putative phosphosugar-binding transcriptional regulator, MurR/RpiR family"
SP_1346,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.046227004,333,FALSE,0.403410064,Membrane,,Hypothetical Protein
SP_1332,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.046227004,333,FALSE,0.919894424,Membrane,,Conserved domain protein
SP_1333,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.022108958,321,FALSE,1.335922603,NA,,Conserved hypothetical protein
SP_1347,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.022108958,321,FALSE,NA,NA,,Hypothetical Protein
SP_1334,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.027426973,307,FALSE,0.640087132,NA,,"Hypothetical protein, glutaredoxin family"
SP_1348,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.027426973,307,FALSE,0.289251828,NA,,Hypothetical Protein
SP_1335,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.043119228,307,FALSE,NA,NA,,Hypothetical Protein
SP_1349,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.043119228,307,FALSE,0.907533664,NA,,Hypothetical Protein
SP_1338,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.860446577,72,FALSE,3.153507924,NA,,Hypothetical Protein
SP_1339,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.010790083,276,FALSE,0.666964158,NA,,Hypothetical Protein
SP_1341,ENVIRONMENTAL INFORMATION PROCESSING,NA,NA,Membrane transport,NA,NA,1,0.111751806,294,FALSE,0.88084615,Membrane,,"Putative ABC transporter, ATP-binding protein"
SP_1344,METABOLISM,ENVIRONMENTAL INFORMATION PROCESSING,NA,Amino acid metabolism,Signal transduction,NA,2,0.456719562,258,FALSE,0.830053971,Intracellular,LanL,Possible lanthionine biosynthesis protein
SP_1342,ENVIRONMENTAL INFORMATION PROCESSING,NA,NA,Membrane transport,NA,NA,1,0.456719562,258,FALSE,0.829740442,Membrane,,"Putative multi-drug efflux ABC transporter, permease/ATP-binding protein"
SP_1343,GENETIC INFORMATION PROCESSING,NA,NA,"Folding, sorting, degradation",NA,NA,1,0.001236798,130,FALSE,1.035500435,Intracellular,,Putative prolyl oligopeptidase family protein
SP_1345,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0,1,FALSE,1.114671154,NA,,Hypothetical Protein
SP_1350,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.199785868,293,FALSE,1.555325185,NA,,Hypothetical Protein
SP_1351,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.009325893,219,FALSE,NA,NA,,Hypothetical Protein
SP_1353,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0,1,FALSE,0.950932136,NA,,Hypothetical Protein
SP_1354,GENETIC INFORMATION PROCESSING,NA,NA,Translation,NA,NA,1,0.002226876,371,FALSE,1.92499705,Intracellular,RplL,50S ribosomal protein L7/L12
SP_1355,GENETIC INFORMATION PROCESSING,NA,NA,Translation,NA,NA,1,0.00065734,371,FALSE,0.676467465,Intracellular,RplJ,50S ribosomal protein L10
SP_1356,METABOLISM,NA,NA,Various metabolism,NA,NA,1,0.008347775,367,FALSE,0.497425653,NA,,Chlorohydrolase
SP_1360,METABOLISM,NA,NA,Amino acid metabolism,NA,NA,1,0.001565361,371,FALSE,0.464487668,Intracellular,ThrB,Homoserine kinase
SP_1361,METABOLISM,NA,NA,Amino acid metabolism,NA,NA,1,0.004373607,370,FALSE,0.471698118,Intracellular,Hom,Homoserine dehydrogenase
SP_1362,GENETIC INFORMATION PROCESSING,NA,NA,Transcription,NA,NA,1,0.003848121,371,FALSE,0.347850484,Intracellular,MecA,Negative adapter regulator of genetic competence
SP_1363,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.003349463,371,FALSE,0.361679378,NA,,Hypothetical Protein
SP_1364,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.002312581,371,FALSE,0.338693348,NA,,Hypothetical Protein
SP_1365,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.006890936,371,TRUE,0.332289101,NA,,"Glycosyl transferase, Group 2 family"
SP_1366,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.011264146,371,FALSE,0.311204544,NA,,"Glycosyl transferase, Group 1 family"
SP_1367,METABOLISM,NA,NA,Lipid metabolism,NA,NA,1,0.013306917,371,FALSE,0.569979426,Intracellular,LicD3,Lipopolysaccharide cholinephosphotransferase LicD3
SP_1368,METABOLISM,NA,NA,Cell wall metabolism,NA,NA,1,0.003453649,371,FALSE,0.536858836,Cell Wall,Psr,Putative phosphatidylserine receptor
SP_1369,METABOLISM,NA,NA,Amino acid metabolism,NA,NA,1,0.010488298,371,FALSE,0.375466925,Intracellular,PheA,Prephenate dehydratase
SP_1370,METABOLISM,NA,NA,Amino acid metabolism,NA,NA,1,0.018330768,371,FALSE,0.255431485,Intracellular,AroK,Shikimate kinase I
SP_1371,METABOLISM,NA,NA,Amino acid metabolism,NA,NA,1,0.013297654,371,FALSE,0.425071655,Intracellular,AroA,3-phosphoshikimate 1-carboxyvinyltransferase
SP_1372,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.004623716,370,FALSE,0.357028517,NA,,Hypothetical Protein
SP_1373,METABOLISM,NA,NA,Amino acid metabolism,NA,NA,1,0.004114591,371,FALSE,0.240506252,Intracellular,TyrA,Prephenate dehydrogenase
SP_1374,METABOLISM,NA,NA,Amino acid metabolism,NA,NA,1,0.003321381,371,FALSE,0.388109678,Intracellular,AroC,Chorismate synthase
SP_1375,METABOLISM,NA,NA,Amino acid metabolism,NA,NA,1,0.005008118,371,FALSE,0.399046488,Intracellular,AroB,3-dehydroquinate synthase
SP_1376,METABOLISM,NA,NA,Amino acid metabolism,NA,NA,1,0.008921473,371,FALSE,0.374315087,Intracellular,AroE,Shikimate 5-dehydrogenase
SP_1377,METABOLISM,NA,NA,Amino acid metabolism,NA,NA,1,0.003722719,371,FALSE,0.324400724,Intracellular,AroD,3-dehydroquinate dehydratase I
SP_1378,GENETIC INFORMATION PROCESSING,NA,NA,Translation,NA,NA,1,0.012097795,371,FALSE,0.383289553,Intracellular,,rRNA methyltransferase
SP_1379,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0,1,FALSE,1.428041377,NA,,Hypothetical Protein
SP_1380,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.070771266,369,FALSE,0.66069723,NA,,Hypothetical Protein
SP_1381,ENVIRONMENTAL INFORMATION PROCESSING,NA,NA,Membrane transport,NA,NA,1,0.02940525,371,FALSE,0.51534454,Membrane,,"Putative ABC transporter, ATP-binding protein"
SP_1382,METABOLISM,NA,NA,Carbohydrate metabolism,NA,NA,1,0.007194972,371,FALSE,1.584173689,Intracellular,Amy,Putative amylase
SP_1383,METABOLISM,NA,NA,Amino acid metabolism,NA,NA,1,0.00783225,371,FALSE,0.447789278,Intracellular,AlaS,Alanyl-tRNA synthetase
SP_1385,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.010174946,200,FALSE,0.483358887,NA,,Hypothetical Protein
SP_1386,ENVIRONMENTAL INFORMATION PROCESSING,NA,NA,Membrane transport,NA,NA,1,0.008341631,371,FALSE,0.586368704,Membrane,PotD,"Putative spermidine/putrescine import ABC transporter, substrate-binding protein"
SP_1387,ENVIRONMENTAL INFORMATION PROCESSING,NA,NA,Membrane transport,NA,NA,1,0.007350371,371,FALSE,0.298746059,Membrane,PotC,"Putative spermidine/putrescine import ABC transporter, permease component II"
SP_1388,ENVIRONMENTAL INFORMATION PROCESSING,NA,NA,Membrane transport,NA,NA,1,0.003575918,371,FALSE,0.254973488,Membrane,PotB,"Putative spermidine/putrescine import ABC transporter, permease component I"
SP_1389,ENVIRONMENTAL INFORMATION PROCESSING,NA,NA,Membrane transport,NA,NA,1,0.00298064,371,FALSE,0.299578045,Membrane,PotA,Putative spermidine/putrescine import ATP-binding protein
SP_1390,METABOLISM,NA,NA,Cell wall metabolism,NA,NA,1,0.005440757,371,FALSE,0.313016142,Intracellular,MurB,UDP-N-acetylenolpyruvoylglucosamine reductase
SP_1392,METABOLISM,NA,NA,Various metabolism,NA,NA,1,0.00731133,371,FALSE,0.403327933,Intracellular,AldB,Alpha-acetolactate decarboxylase
SP_1395,ENVIRONMENTAL INFORMATION PROCESSING,NA,NA,Membrane transport,NA,NA,1,0,371,FALSE,0.395962703,Membrane,PhoU,"Putative phosphate ABC transporter, regulatory protein"
SP_1396,ENVIRONMENTAL INFORMATION PROCESSING,NA,NA,Membrane transport,NA,NA,1,0.29907075,371,FALSE,0.461379152,Membrane,PstB1,"Phosphate ABC transporter, ATP-binding component I"
SP_1397,ENVIRONMENTAL INFORMATION PROCESSING,NA,NA,Membrane transport,NA,NA,1,0.29907075,371,FALSE,0.446600055,Membrane,PstB2,"Phosphate ABC transporter, ATP-binding component II"
SP_2087,ENVIRONMENTAL INFORMATION PROCESSING,NA,NA,Membrane transport,NA,NA,1,0.29907075,371,FALSE,0.910460251,Membrane,pstB,
SP_1398,ENVIRONMENTAL INFORMATION PROCESSING,NA,NA,Membrane transport,NA,NA,1,0.000560163,371,FALSE,0.40028674,Membrane,PstA,"Phosphate ABC transporter, permease component "
SP_1399,ENVIRONMENTAL INFORMATION PROCESSING,NA,NA,Membrane transport,NA,NA,1,0.000362335,370,FALSE,0.40848132,Membrane,PstC,"Phosphate ABC transporter, permease component"
SP_1400,ENVIRONMENTAL INFORMATION PROCESSING,NA,NA,Membrane transport,NA,NA,1,0.001029435,371,FALSE,0.374712546,Membrane,PstS,"Phosphate ABC transporter, periplasmic phosphate-binding protein"
SP_1401,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.047373564,350,FALSE,1.247113865,NA,,Hypothetical Protein
SP_1402,GENETIC INFORMATION PROCESSING,NA,NA,Translation,NA,NA,1,0.008528123,370,FALSE,0.817546401,Intracellular,,"RNA cytosine-C5-methyltransferase, NOL1/NOP2/sun family"
SP_1403,ENVIRONMENTAL INFORMATION PROCESSING,NA,NA,Signal transduction,NA,NA,1,0.008510725,371,FALSE,0.402371206,Intracellular,,Inositol monophosphatase 
SP_1404,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.010947676,371,FALSE,0.640652983,NA,,Hypothetical Protein
SP_1407,METABOLISM,NA,NA,Various metabolism,NA,NA,1,0.005816988,371,FALSE,0.265284053,Intracellular,,HAD superfamily hydrolase
SP_1408,METABOLISM,NA,NA,Lipid metabolism,NA,NA,1,0.010631381,371,FALSE,0.294317437,Intracellular,,Acyl-ACP thioesterase
SP_1409,METABOLISM,NA,NA,Various metabolism,NA,NA,1,0.001840854,371,FALSE,0.230699998,Intracellular,,Coproporphyrinogen III oxidase
SP_1410,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.005751573,371,FALSE,0.298337656,NA,,Hypothetical Protein
SP_1411,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.001161333,371,FALSE,0.323773525,NA,,
SP_1412,METABOLISM,NA,NA,Various metabolism,NA,NA,1,0.004390463,371,FALSE,0.209770037,Intracellular,Lgt,Prolipoprotein diacylglyceryl transferase
SP_1413,METABOLISM,NA,NA,Various metabolism,NA,NA,1,0.002608293,371,TRUE,0.34826849,Intracellular,HprK,HPr kinase/phosphorylase for PTS systems
SP_1414,GENETIC INFORMATION PROCESSING,NA,NA,Translation,NA,NA,1,0,371,FALSE,0.803742354,Intracellular,RpsU,30S ribosomal protein S21
SP_1415,METABOLISM,NA,NA,Carbohydrate metabolism,NA,NA,1,0.003030065,371,FALSE,1.021011678,Intracellular,NagB,Glucosamine-6-phosphate deaminase
SP_1419,METABOLISM,NA,NA,Various metabolism,NA,NA,1,0.014994426,371,FALSE,0.6514831,Intracellular,,"Acetyltransferase, GNAT family"
SP_1420,METABOLISM,NA,NA,Cofactor and vitamin metabolism,NA,NA,1,0.00173192,371,TRUE,0.36334668,Intracellular,NadE,NH(3)-dependent NAD(+) synthetase
SP_1421,METABOLISM,NA,NA,Cofactor and vitamin metabolism,NA,NA,1,0.005309707,371,FALSE,0.411395781,Intracellular,,Nicotinate phosphoribosyltransferase
SP_1422,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.009668363,371,FALSE,0.569612342,NA,,Hypothetical Protein
SP_1423,GENETIC INFORMATION PROCESSING,NA,NA,Transcription,NA,NA,1,0.013002467,371,FALSE,1.210945931,Intracellular,,Transcriptional repressor
SP_1424,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.1665973,367,FALSE,0.532625598,NA,,Hypothetical Protein
SP_1425,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.134060277,367,FALSE,0.912763898,NA,,Hypothetical Protein
SP_1426,ENVIRONMENTAL INFORMATION PROCESSING,NA,NA,Membrane transport,NA,NA,1,0.134060277,367,FALSE,0.59249908,Membrane,,"Multi-drug efflux ABC transporter, ATP-binding protein"
SP_1429,GENETIC INFORMATION PROCESSING,NA,NA,"Folding, sorting, degradation",NA,NA,1,0.020480612,371,FALSE,0.86545696,Intracellular,,U32 family peptidase
SP_1427,GENETIC INFORMATION PROCESSING,NA,NA,"Folding, sorting, degradation",NA,NA,1,0.020480612,371,FALSE,0.911009968,Intracellular,,U32 family peptidase
SP_1428,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0,1,FALSE,0.416736796,NA,,Hypothetical Protein
SP_1431,GENETIC INFORMATION PROCESSING,NA,NA,DNA repair and editing,NA,NA,1,0.004760143,370,FALSE,0.667517601,Intracellular,,Type II DNA modification methyltransferase
SP_1432,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.013454237,322,FALSE,0.885611278,NA,,Hypothetical Protein
SP_1433,GENETIC INFORMATION PROCESSING,NA,NA,Transcription,NA,NA,1,0.01121428,343,FALSE,1.151117263,Intracellular,,"Transcriptional regulator, AraC family"
SP_1434,ENVIRONMENTAL INFORMATION PROCESSING,NA,NA,Membrane transport,NA,NA,1,0.004537357,346,FALSE,0.779107815,Membrane,,"ABC transporter, permease/ATP-binding components"
SP_1435,ENVIRONMENTAL INFORMATION PROCESSING,NA,NA,Membrane transport,NA,NA,1,0.004205992,346,FALSE,0.912941024,Membrane,,"ABC transporter, permease/ATP-binding components"
SP_1436,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.019932763,344,FALSE,0.698456543,Membrane,,Hypothetical Protein
SP_1438,ENVIRONMENTAL INFORMATION PROCESSING,NA,NA,Membrane transport,NA,NA,1,0.498412505,346,FALSE,0.777787188,Membrane,,"ABC transporter, ATPase component"
SP_1437,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.498412505,346,FALSE,0.523474556,NA,,Hypothetical Protein
SP_1445,METABOLISM,NA,NA,Nucleotide metabolism,NA,NA,1,0.00046134,371,FALSE,0.398388741,Intracellular,GuaA,GMP synthase
SP_1447,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.0069007,371,FALSE,0.748965769,Membrane,,Hypothetical Protein
SP_1448,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.005953828,371,FALSE,0.271567561,NA,,Hypothetical Protein
SP_1450,METABOLISM,NA,NA,Various metabolism,NA,NA,1,0.007951865,371,FALSE,0.557093086,Extracellular,,Platelet activating factor
SP_1452,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.581635234,370,FALSE,0.427890069,NA,,Hypothetical Protein
SP_1453,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.581635234,370,FALSE,0.562222172,NA,,Hypothetical Protein
SP_1454,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.581635234,370,FALSE,0.810525857,NA,,Hypothetical Protein
SP_1455,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.010276541,57,FALSE,1.213199044,NA,,Hypothetical Protein
SP_1456,GENETIC INFORMATION PROCESSING,NA,NA,"Folding, sorting, degradation",NA,NA,1,0.004937491,371,TRUE,0.388630944,Intracellular,Def,Peptide deformylase
SP_1457,GENETIC INFORMATION PROCESSING,NA,NA,Translation,NA,NA,1,0.006223671,371,FALSE,0.703212923,Intracellular,,SpoU RNA methyltransferase
SP_1458,METABOLISM,NA,NA,Cofactor and vitamin metabolism,NA,NA,1,0.005191256,371,FALSE,0.348584729,Intracellular,TrxB,Thioredoxin reductase
SP_1459,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.005904684,371,FALSE,0.469595331,NA,,Hypothetical Protein
SP_1461,METABOLISM,ENVIRONMENTAL INFORMATION PROCESSING,NA,Amino acid metabolism,Membrane transport,NA,2,0.001007032,371,TRUE,0.43787032,Membrane,TcyB,"Cystine ABC transporter, permease protein"
SP_1462,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.002274292,371,FALSE,1.180142827,NA,,Hypothetical Protein
SP_1463,GENETIC INFORMATION PROCESSING,NA,NA,DNA repair and editing,NA,NA,1,0.014732886,371,FALSE,0.485559494,Intracellular,Ogt,Methylated-DNA--protein-cysteine S-methyltransferase
SP_1465,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.010039364,370,FALSE,1.201596035,NA,,Hypothetical Protein
SP_1466,CELLULAR PROCESSES,NA,NA,Cellular community,NA,NA,1,0.004965593,371,FALSE,1.084272826,Intracellular,,Hemolysin
SP_1467,METABOLISM,NA,NA,Amino acid metabolism,NA,NA,1,0.00802449,371,FALSE,0.712056429,Extracellular,PdxT,"Pyridoxal 5'-phosphate synthase, glutaminase component"
SP_1468,METABOLISM,NA,NA,Cofactor and vitamin metabolism,NA,NA,1,0.000424603,371,FALSE,0.662193121,Intracellular,PdxS,"Pyridoxal 5'-phosphate synthase, synthase component"
SP_1469,METABOLISM,NA,NA,Cofactor and vitamin metabolism,NA,NA,1,0.00297501,370,FALSE,0.447019032,Intracellular,,"NADH oxidase, Nox family"
SP_1470,METABOLISM,NA,NA,Cofactor and vitamin metabolism,NA,NA,1,0.004326376,371,FALSE,0.956709958,Intracellular,ApbE,Thiamine biosynthesis protein
SP_1471,METABOLISM,NA,NA,Various metabolism,NA,NA,1,0.005669071,371,FALSE,0.813647534,Intracellular,,Oxidoreductase
SP_1472,METABOLISM,NA,NA,Various metabolism,NA,NA,1,0.010705974,371,FALSE,1.177608409,Intracellular,,Oxidoreductase
SP_1473,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.010921326,371,FALSE,0.76002165,NA,,Hypothetical Protein
SP_1474,GENETIC INFORMATION PROCESSING,NA,NA,Translation,NA,NA,1,0.007260732,371,TRUE,0.304191463,Intracellular,GlyS,Glycine--tRNA ligase beta subunit
SP_1475,GENETIC INFORMATION PROCESSING,NA,NA,Translation,NA,NA,1,0.005051777,371,TRUE,1.708781099,Intracellular,GlyQ,Glycine--tRNA ligase alpha subunit
SP_1477,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.10195889,356,FALSE,0.576526899,NA,,Hypothetical Protein
SP_1476,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.10195889,356,FALSE,0.465297672,NA,,Hypothetical Protein
SP_1478,METABOLISM,NA,NA,Various metabolism,NA,NA,1,0.011213801,371,FALSE,0.270777453,Intracellular,,Aldo/keto reductase
SP_1479,METABOLISM,NA,NA,Cell wall metabolism,NA,NA,1,0.005898926,370,FALSE,0.359274736,Cell Wall,PgdA,Peptidoglycan N-acetylglucosamine deacetylase A
SP_1482,METABOLISM,NA,NA,Various metabolism,NA,NA,1,0.009601261,371,FALSE,0.327165692,Intracellular,,"Oxidoreductase, Gfo/Idh/MocA family"
SP_1483,GENETIC INFORMATION PROCESSING,NA,NA,Translation,NA,NA,1,0.007603335,370,FALSE,0.349726126,Intracellular,,"Putative ATP-dependent RNA helicase, DEAD/DEAH box family"
SP_1489,GENETIC INFORMATION PROCESSING,NA,NA,Translation,NA,NA,1,0,371,TRUE,0.548946363,Intracellular,Tu,Elongation factor
SP_1490,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.727930446,24,FALSE,0.900810114,NA,,Hypothetical Protein
SP_1491,ENVIRONMENTAL INFORMATION PROCESSING,NA,NA,Membrane transport,NA,NA,1,0.00450217,371,FALSE,0.543513114,Membrane,,Glycerol uptake facilitator protein
SP_1492,METABOLISM,NA,NA,Cell wall metabolism,NA,NA,1,0.022851059,370,FALSE,0.484996815,Cell Wall,,Cell wall surface anchor family protein
SP_1493,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.037487606,371,FALSE,0.56388329,NA,,Hypothetical Protein
SP_1494,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.019927584,370,FALSE,0.859973545,NA,,Hypothetical Protein
SP_1495,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,0.009633027,28,FALSE,0.900124208,NA,,Hypothetical Protein
SP_1498,METABOLISM,NA,NA,Carbohydrate metabolism,NA,NA,1,0.033827298,371,FALSE,0.39054029,Intracellular,Pgm,Phosphoglucomutase
SP_1499,ENVIRONMENTAL INFORMATION PROCESSING,NA,NA,Membrane transport,NA,NA,1,0.007456986,371,FALSE,0.916497954,Extracellular,,Bacteriocin transport accessory protein
SP_1500,METABOLISM,ENVIRONMENTAL INFORMATION PROCESSING,NA,Amino acid metabolism,Membrane transport,NA,2,0.004634328,371,FALSE,0.824599619,Membrane,,"Amino acid ABC transporter, amino acid-binding protein"
SP_1501,METABOLISM,ENVIRONMENTAL INFORMATION PROCESSING,NA,Amino acid metabolism,Membrane transport,NA,2,0.004835887,371,FALSE,0.68336643,Membrane,,"Amino acid ABC transporter, amino acid-binding component"
